gate_event_id,order_id,depot_id,truck_id,event_type,event_timestamp,tare_weight_kg,gross_weight_kg,rfid_transponder_id,gate_lane
GE-0000178,LO-KOTPS1-01020,mombasa,TRK-0147,ARRIVAL,2026-06-11 09:13:57,0,0,RFID-KBC115B,Outer Lane 3
GE-0000179,LO-KOTPS1-01020,mombasa,TRK-0147,GATE_IN,2026-06-11 09:29:57,14529,0,RFID-KBC115B,Tare Scale 2
GE-0000180,LO-KOTPS1-01020,mombasa,TRK-0147,GATE_OUT,2026-06-11 10:43:21,14529,44769,RFID-KBC115B,Gross Weighbridge Platform 1
GE-0000181,LO-PS27-01009,eldoret,TRK-0341,ARRIVAL,2026-06-11 12:03:20,0,0,RFID-KCF350M,Outer Lane 1
GE-0000182,LO-PS27-01009,eldoret,TRK-0341,GATE_IN,2026-06-11 12:19:20,13677,0,RFID-KCF350M,Tare Scale 1
GE-0000183,LO-PS27-01009,eldoret,TRK-0341,GATE_OUT,2026-06-11 13:54:40,13677,37517,RFID-KCF350M,Gross Weighbridge Platform 1
GE-0000184,LO-KOTPS1-01021,mombasa,TRK-0080,ARRIVAL,2026-06-11 11:09:56,0,0,RFID-KCA244E,Outer Lane 3
GE-0000185,LO-KOTPS1-01021,mombasa,TRK-0080,GATE_IN,2026-06-11 11:26:56,15201,0,RFID-KCA244E,Tare Scale 1
GE-0000186,LO-KOTPS1-01021,mombasa,TRK-0080,GATE_OUT,2026-06-11 13:10:37,15201,43511,RFID-KCA244E,Gross Weighbridge Platform 2
GE-0000187,LO-PS25-01008,nakuru,TRK-0653,ARRIVAL,2026-06-11 13:08:07,0,0,RFID-KDR903H,Outer Lane 1
GE-0000188,LO-PS25-01008,nakuru,TRK-0653,GATE_IN,2026-06-11 13:20:07,14455,0,RFID-KDR903H,Tare Scale 1
GE-0000189,LO-PS25-01008,nakuru,TRK-0653,GATE_OUT,2026-06-11 14:55:08,14455,41275,RFID-KDR903H,Gross Weighbridge Platform 2
GE-0000190,LO-KOTPS1-01022,mombasa,TRK-0268,ARRIVAL,2026-06-11 09:12:34,0,0,RFID-KCL779E,Outer Lane 1
GE-0000191,LO-KOTPS1-01022,mombasa,TRK-0268,GATE_IN,2026-06-11 09:30:34,14116,0,RFID-KCL779E,Tare Scale 1
GE-0000192,LO-KOTPS1-01022,mombasa,TRK-0268,GATE_OUT,2026-06-11 10:44:07,14116,41452,RFID-KCL779E,Gross Weighbridge Platform 1
GE-0000193,LO-PS10-01022,nairobi,TRK-0652,ARRIVAL,2026-06-11 10:28:36,0,0,RFID-KDV660A,Outer Lane 2
GE-0000194,LO-PS10-01022,nairobi,TRK-0652,GATE_IN,2026-06-11 10:40:36,13179,0,RFID-KDV660A,Tare Scale 1
GE-0000195,LO-PS10-01022,nairobi,TRK-0652,GATE_OUT,2026-06-11 11:38:01,13179,34039,RFID-KDV660A,Gross Weighbridge Platform 2
GE-0000196,LO-PS10-01023,nairobi,TRK-0601,ARRIVAL,2026-06-11 13:30:33,0,0,RFID-KBS427B,Outer Lane 3
GE-0000197,LO-PS10-01023,nairobi,TRK-0601,GATE_IN,2026-06-11 13:44:33,13666,0,RFID-KBS427B,Tare Scale 2
GE-0000198,LO-PS10-01023,nairobi,TRK-0601,GATE_OUT,2026-06-11 15:15:29,13666,37506,RFID-KBS427B,Gross Weighbridge Platform 1
GE-0000199,LO-PS10-01024,nairobi,TRK-0407,ARRIVAL,2026-06-11 14:45:39,0,0,RFID-KDT565F,Outer Lane 2
GE-0000200,LO-PS10-01024,nairobi,TRK-0407,GATE_IN,2026-06-11 15:00:39,15835,0,RFID-KDT565F,Tare Scale 2
GE-0000201,LO-PS10-01024,nairobi,TRK-0407,GATE_OUT,2026-06-11 16:12:51,15835,49435,RFID-KDT565F,Gross Weighbridge Platform 2
GE-0000202,LO-PS10-01025,nairobi,TRK-0655,ARRIVAL,2026-06-11 18:17:31,0,0,RFID-KDF556C,Outer Lane 2
GE-0000203,LO-PS10-01025,nairobi,TRK-0655,GATE_IN,2026-06-11 18:35:31,14550,0,RFID-KDF556C,Tare Scale 1
GE-0000204,LO-PS10-01025,nairobi,TRK-0655,GATE_OUT,2026-06-11 19:45:02,14550,44790,RFID-KDF556C,Gross Weighbridge Platform 1
GE-0000205,LO-PS25-01009,nakuru,TRK-0668,ARRIVAL,2026-06-11 14:37:57,0,0,RFID-KDY344M,Outer Lane 2
GE-0000206,LO-PS25-01009,nakuru,TRK-0668,GATE_IN,2026-06-11 14:52:57,14524,0,RFID-KDY344M,Tare Scale 2
GE-0000207,LO-PS25-01009,nakuru,TRK-0668,GATE_OUT,2026-06-11 15:58:19,14524,43084,RFID-KDY344M,Gross Weighbridge Platform 1
GE-0000208,LO-PS25-01010,nakuru,TRK-0689,ARRIVAL,2026-06-11 18:10:27,0,0,RFID-KDB788Q,Outer Lane 2
GE-0000209,LO-PS25-01010,nakuru,TRK-0689,GATE_IN,2026-06-11 18:20:27,14390,0,RFID-KDB788Q,Tare Scale 2
GE-0000210,LO-PS25-01010,nakuru,TRK-0689,GATE_OUT,2026-06-11 19:47:32,14390,41420,RFID-KDB788Q,Gross Weighbridge Platform 2
GE-0000211,LO-PS27-01010,eldoret,TRK-0621,ARRIVAL,2026-06-11 14:27:20,0,0,RFID-KDV282Y,Outer Lane 1
GE-0000212,LO-PS27-01010,eldoret,TRK-0621,GATE_IN,2026-06-11 14:45:20,16553,0,RFID-KDV282Y,Tare Scale 2
GE-0000213,LO-PS27-01010,eldoret,TRK-0621,GATE_OUT,2026-06-11 16:09:39,16553,46353,RFID-KDV282Y,Gross Weighbridge Platform 2
GE-0000214,LO-PS28-01005,kisumu,TRK-0143,ARRIVAL,2026-06-11 09:57:16,0,0,RFID-KBW437Y,Outer Lane 3
GE-0000215,LO-PS28-01005,kisumu,TRK-0143,GATE_IN,2026-06-11 10:11:16,14675,0,RFID-KBW437Y,Tare Scale 1
GE-0000216,LO-PS28-01005,kisumu,TRK-0143,GATE_OUT,2026-06-11 11:33:29,14675,43619,RFID-KBW437Y,Gross Weighbridge Platform 1
GE-0000217,LO-PS10-01026,nairobi,TRK-0296,ARRIVAL,2026-06-11 07:18:07,0,0,RFID-KDS387B,Outer Lane 2
GE-0000218,LO-PS10-01026,nairobi,TRK-0296,GATE_IN,2026-06-11 07:35:07,14096,0,RFID-KDS387B,Tare Scale 2
GE-0000219,LO-PS10-01026,nairobi,TRK-0296,GATE_OUT,2026-06-11 08:42:07,14096,40976,RFID-KDS387B,Gross Weighbridge Platform 1
GE-0000220,LO-PS25-01011,nakuru,TRK-0285,ARRIVAL,2026-06-11 08:38:19,0,0,RFID-KBU518X,Outer Lane 2
GE-0000221,LO-PS25-01011,nakuru,TRK-0285,GATE_IN,2026-06-11 08:45:19,16445,0,RFID-KBU518X,Tare Scale 2
GE-0000222,LO-PS25-01011,nakuru,TRK-0285,GATE_OUT,2026-06-11 10:12:06,16445,46245,RFID-KBU518X,Gross Weighbridge Platform 2
GE-0000223,LO-PS10-01027,nairobi,TRK-0492,ARRIVAL,2026-06-11 10:50:36,0,0,RFID-KDE484H,Outer Lane 2
GE-0000224,LO-PS10-01027,nairobi,TRK-0492,GATE_IN,2026-06-11 10:58:36,14128,0,RFID-KDE484H,Tare Scale 2
GE-0000225,LO-PS10-01027,nairobi,TRK-0492,GATE_OUT,2026-06-11 12:06:06,14128,41008,RFID-KDE484H,Gross Weighbridge Platform 2
GE-0000226,LO-PS25-01012,nakuru,TRK-0423,ARRIVAL,2026-06-11 10:46:41,0,0,RFID-KBD518C,Outer Lane 2
GE-0000227,LO-PS25-01012,nakuru,TRK-0423,GATE_IN,2026-06-11 11:03:41,14164,0,RFID-KBD518C,Tare Scale 1
GE-0000228,LO-PS25-01012,nakuru,TRK-0423,GATE_OUT,2026-06-11 12:45:00,14164,42724,RFID-KBD518C,Gross Weighbridge Platform 1
GE-0000229,LO-PS10-01028,nairobi,TRK-0301,ARRIVAL,2026-06-11 10:13:13,0,0,RFID-KDC466P,Outer Lane 3
GE-0000230,LO-PS10-01028,nairobi,TRK-0301,GATE_IN,2026-06-11 10:27:13,15865,0,RFID-KDC466P,Tare Scale 1
GE-0000231,LO-PS10-01028,nairobi,TRK-0301,GATE_OUT,2026-06-11 11:46:29,15865,45665,RFID-KDC466P,Gross Weighbridge Platform 1
GE-0000232,LO-PS28-01006,kisumu,TRK-0723,ARRIVAL,2026-06-11 10:28:19,0,0,RFID-KDL184G,Outer Lane 2
GE-0000233,LO-PS28-01006,kisumu,TRK-0723,GATE_IN,2026-06-11 10:40:19,14588,0,RFID-KDL184G,Tare Scale 1
GE-0000234,LO-PS28-01006,kisumu,TRK-0723,GATE_OUT,2026-06-11 11:37:21,14588,41408,RFID-KDL184G,Gross Weighbridge Platform 2
GE-0000235,LO-KOTPS1-01023,mombasa,TRK-0211,ARRIVAL,2026-06-11 15:37:31,0,0,RFID-KDQ879Q,Outer Lane 2
GE-0000236,LO-KOTPS1-01023,mombasa,TRK-0211,GATE_IN,2026-06-11 15:45:31,14409,0,RFID-KDQ879Q,Tare Scale 1
GE-0000237,LO-KOTPS1-01023,mombasa,TRK-0211,GATE_OUT,2026-06-11 17:05:01,14409,41229,RFID-KDQ879Q,Gross Weighbridge Platform 1
GE-0000238,LO-KOTPS1-01024,mombasa,TRK-0146,ARRIVAL,2026-06-11 19:00:03,0,0,RFID-KDZ861W,Outer Lane 3
GE-0000239,LO-KOTPS1-01024,mombasa,TRK-0146,GATE_IN,2026-06-11 19:18:03,14765,0,RFID-KDZ861W,Tare Scale 1
GE-0000240,LO-KOTPS1-01024,mombasa,TRK-0146,GATE_OUT,2026-06-11 20:36:14,14765,45005,RFID-KDZ861W,Gross Weighbridge Platform 1
GE-0000241,LO-PS10-01029,nairobi,TRK-0537,ARRIVAL,2026-06-11 09:22:14,0,0,RFID-KCH880D,Outer Lane 2
GE-0000242,LO-PS10-01029,nairobi,TRK-0537,GATE_IN,2026-06-11 09:35:14,16412,0,RFID-KCH880D,Tare Scale 2
GE-0000243,LO-PS10-01029,nairobi,TRK-0537,GATE_OUT,2026-06-11 11:31:44,16412,50012,RFID-KCH880D,Gross Weighbridge Platform 1
GE-0000244,LO-PS10-01030,nairobi,TRK-0331,ARRIVAL,2026-06-11 16:55:25,0,0,RFID-KBM728K,Outer Lane 3
GE-0000245,LO-PS10-01030,nairobi,TRK-0331,GATE_IN,2026-06-11 17:03:25,15996,0,RFID-KBM728K,Tare Scale 2
GE-0000246,LO-PS10-01030,nairobi,TRK-0331,GATE_OUT,2026-06-11 18:36:29,15996,45796,RFID-KBM728K,Gross Weighbridge Platform 1
GE-0000247,LO-PS25-01013,nakuru,TRK-0683,ARRIVAL,2026-06-11 12:38:55,0,0,RFID-KCK289R,Outer Lane 3
GE-0000248,LO-PS25-01013,nakuru,TRK-0683,GATE_IN,2026-06-11 12:48:55,14314,0,RFID-KCK289R,Tare Scale 2
GE-0000249,LO-PS25-01013,nakuru,TRK-0683,GATE_OUT,2026-06-11 14:14:33,14314,39644,RFID-KCK289R,Gross Weighbridge Platform 2
GE-0000250,LO-KOTPS1-01025,mombasa,TRK-0203,ARRIVAL,2026-06-11 10:16:06,0,0,RFID-KCF458M,Outer Lane 1
GE-0000251,LO-KOTPS1-01025,mombasa,TRK-0203,GATE_IN,2026-06-11 10:33:06,14540,0,RFID-KCF458M,Tare Scale 2
GE-0000252,LO-KOTPS1-01025,mombasa,TRK-0203,GATE_OUT,2026-06-11 11:42:03,14540,43100,RFID-KCF458M,Gross Weighbridge Platform 2
GE-0000253,LO-PS10-01031,nairobi,TRK-0617,ARRIVAL,2026-06-11 10:51:27,0,0,RFID-KCF339M,Outer Lane 3
GE-0000254,LO-PS10-01031,nairobi,TRK-0617,GATE_IN,2026-06-11 10:57:27,12541,0,RFID-KCF339M,Tare Scale 1
GE-0000255,LO-PS10-01031,nairobi,TRK-0617,GATE_OUT,2026-06-11 12:14:43,12541,36061,RFID-KCF339M,Gross Weighbridge Platform 2
GE-0000256,LO-KOTPS1-01026,mombasa,TRK-0213,ARRIVAL,2026-06-11 13:43:52,0,0,RFID-KDW913B,Outer Lane 2
GE-0000257,LO-KOTPS1-01026,mombasa,TRK-0213,GATE_IN,2026-06-11 13:57:52,14410,0,RFID-KDW913B,Tare Scale 2
GE-0000258,LO-KOTPS1-01026,mombasa,TRK-0213,GATE_OUT,2026-06-11 15:10:35,14410,41230,RFID-KDW913B,Gross Weighbridge Platform 2
GE-0000259,LO-PS27-01011,eldoret,TRK-0603,ARRIVAL,2026-06-11 10:39:37,0,0,RFID-KDH571N,Outer Lane 1
GE-0000260,LO-PS27-01011,eldoret,TRK-0603,GATE_IN,2026-06-11 10:44:37,14436,0,RFID-KDH571N,Tare Scale 1
GE-0000261,LO-PS27-01011,eldoret,TRK-0603,GATE_OUT,2026-06-11 12:20:21,14436,39766,RFID-KDH571N,Gross Weighbridge Platform 2
GE-0000262,LO-PS25-01014,nakuru,TRK-0294,ARRIVAL,2026-06-11 13:00:15,0,0,RFID-KDJ567M,Outer Lane 2
GE-0000263,LO-PS25-01014,nakuru,TRK-0294,GATE_IN,2026-06-11 13:13:15,14784,0,RFID-KDJ567M,Tare Scale 2
GE-0000264,LO-PS25-01014,nakuru,TRK-0294,GATE_OUT,2026-06-11 15:04:31,14784,40114,RFID-KDJ567M,Gross Weighbridge Platform 1
GE-0000265,LO-KOTPS1-01027,mombasa,TRK-0478,ARRIVAL,2026-06-11 18:18:23,0,0,RFID-KCR972Z,Outer Lane 2
GE-0000266,LO-KOTPS1-01027,mombasa,TRK-0478,GATE_IN,2026-06-11 18:36:23,14246,0,RFID-KCR972Z,Tare Scale 2
GE-0000267,LO-KOTPS1-01027,mombasa,TRK-0478,GATE_OUT,2026-06-11 20:05:36,14246,42806,RFID-KCR972Z,Gross Weighbridge Platform 2
GE-0000268,LO-KOTPS1-01028,mombasa,TRK-0688,ARRIVAL,2026-06-11 11:50:51,0,0,RFID-KBL428S,Outer Lane 2
GE-0000269,LO-KOTPS1-01028,mombasa,TRK-0688,GATE_IN,2026-06-11 12:07:51,14424,0,RFID-KBL428S,Tare Scale 1
GE-0000270,LO-KOTPS1-01028,mombasa,TRK-0688,GATE_OUT,2026-06-11 13:26:58,14424,41244,RFID-KBL428S,Gross Weighbridge Platform 1
GE-0000271,LO-PS27-01012,eldoret,TRK-0073,ARRIVAL,2026-06-11 12:59:45,0,0,RFID-KBA365D,Outer Lane 3
GE-0000272,LO-PS27-01012,eldoret,TRK-0073,GATE_IN,2026-06-11 13:15:45,16548,0,RFID-KBA365D,Tare Scale 1
GE-0000273,LO-PS27-01012,eldoret,TRK-0073,GATE_OUT,2026-06-11 14:29:37,16548,50148,RFID-KBA365D,Gross Weighbridge Platform 2
GE-0000274,LO-PS25-01015,nakuru,TRK-0073,ARRIVAL,2026-06-11 16:43:41,0,0,RFID-KBA365D,Outer Lane 1
GE-0000275,LO-PS25-01015,nakuru,TRK-0073,GATE_IN,2026-06-11 16:49:41,16548,0,RFID-KBA365D,Tare Scale 2
GE-0000276,LO-PS25-01015,nakuru,TRK-0073,GATE_OUT,2026-06-11 18:28:57,16548,50148,RFID-KBA365D,Gross Weighbridge Platform 2
GE-0000277,LO-KOTPS1-01029,mombasa,TRK-0435,ARRIVAL,2026-06-11 13:28:54,0,0,RFID-KBW601Z,Outer Lane 2
GE-0000278,LO-KOTPS1-01029,mombasa,TRK-0435,GATE_IN,2026-06-11 13:40:54,14683,0,RFID-KBW601Z,Tare Scale 2
GE-0000279,LO-KOTPS1-01029,mombasa,TRK-0435,GATE_OUT,2026-06-11 15:21:40,14683,40013,RFID-KBW601Z,Gross Weighbridge Platform 2
GE-0000280,LO-KOTPS1-01030,mombasa,TRK-0415,ARRIVAL,2026-06-11 09:50:19,0,0,RFID-KBQ673A,Outer Lane 1
GE-0000281,LO-KOTPS1-01030,mombasa,TRK-0415,GATE_IN,2026-06-11 10:04:19,16124,0,RFID-KBQ673A,Tare Scale 2
GE-0000282,LO-KOTPS1-01030,mombasa,TRK-0415,GATE_OUT,2026-06-11 11:38:32,16124,45924,RFID-KBQ673A,Gross Weighbridge Platform 2
GE-0000283,LO-KOTPS1-01031,mombasa,TRK-0064,ARRIVAL,2026-06-11 15:45:40,0,0,RFID-KBQ205V,Outer Lane 1
GE-0000284,LO-KOTPS1-01031,mombasa,TRK-0064,GATE_IN,2026-06-11 16:03:40,14205,0,RFID-KBQ205V,Tare Scale 2
GE-0000285,LO-KOTPS1-01031,mombasa,TRK-0064,GATE_OUT,2026-06-11 17:12:21,14205,41085,RFID-KBQ205V,Gross Weighbridge Platform 1
GE-0000286,LO-PS10-01032,nairobi,TRK-0722,ARRIVAL,2026-06-11 11:33:22,0,0,RFID-KCT455E,Outer Lane 2
GE-0000287,LO-PS10-01032,nairobi,TRK-0722,GATE_IN,2026-06-11 11:38:22,15971,0,RFID-KCT455E,Tare Scale 1
GE-0000288,LO-PS10-01032,nairobi,TRK-0722,GATE_OUT,2026-06-11 13:22:45,15971,44281,RFID-KCT455E,Gross Weighbridge Platform 2
GE-0000289,LO-PS27-01013,eldoret,TRK-0322,ARRIVAL,2026-06-11 08:47:45,0,0,RFID-KBW257F,Outer Lane 3
GE-0000290,LO-PS27-01013,eldoret,TRK-0322,GATE_IN,2026-06-11 09:00:45,14199,0,RFID-KBW257F,Tare Scale 1
GE-0000291,LO-PS27-01013,eldoret,TRK-0322,GATE_OUT,2026-06-11 10:04:47,14199,39529,RFID-KBW257F,Gross Weighbridge Platform 1
GE-0000292,LO-PS10-01033,nairobi,TRK-0031,ARRIVAL,2026-06-11 14:25:11,0,0,RFID-KDK738G,Outer Lane 1
GE-0000293,LO-PS10-01033,nairobi,TRK-0031,GATE_IN,2026-06-11 14:30:11,15196,0,RFID-KDK738G,Tare Scale 1
GE-0000294,LO-PS10-01033,nairobi,TRK-0031,GATE_OUT,2026-06-11 15:24:34,15196,45436,RFID-KDK738G,Gross Weighbridge Platform 2
GE-0000295,LO-KOTPS1-01032,mombasa,TRK-0611,ARRIVAL,2026-06-11 08:29:10,0,0,RFID-KBY216U,Outer Lane 2
GE-0000296,LO-KOTPS1-01032,mombasa,TRK-0611,GATE_IN,2026-06-11 08:34:10,15891,0,RFID-KBY216U,Tare Scale 1
GE-0000297,LO-KOTPS1-01032,mombasa,TRK-0611,GATE_OUT,2026-06-11 10:01:27,15891,46443,RFID-KBY216U,Gross Weighbridge Platform 2
GE-0000298,LO-PS25-01016,nakuru,TRK-0161,ARRIVAL,2026-06-11 12:47:30,0,0,RFID-KCY174P,Outer Lane 3
GE-0000299,LO-PS25-01016,nakuru,TRK-0161,GATE_IN,2026-06-11 13:01:30,14043,0,RFID-KCY174P,Tare Scale 1
GE-0000300,LO-PS25-01016,nakuru,TRK-0161,GATE_OUT,2026-06-11 14:30:39,14043,41073,RFID-KCY174P,Gross Weighbridge Platform 1
GE-0000301,LO-PS27-01014,eldoret,TRK-0620,ARRIVAL,2026-06-11 12:30:11,0,0,RFID-KBG233A,Outer Lane 2
GE-0000302,LO-PS27-01014,eldoret,TRK-0620,GATE_IN,2026-06-11 12:45:11,13843,0,RFID-KBG233A,Tare Scale 2
GE-0000303,LO-PS27-01014,eldoret,TRK-0620,GATE_OUT,2026-06-11 14:19:43,13843,40723,RFID-KBG233A,Gross Weighbridge Platform 1
GE-0000304,LO-PS10-01034,nairobi,TRK-0571,ARRIVAL,2026-06-11 17:43:45,0,0,RFID-KCD359B,Outer Lane 3
GE-0000305,LO-PS10-01034,nairobi,TRK-0571,GATE_IN,2026-06-11 18:01:45,15343,0,RFID-KCD359B,Tare Scale 2
GE-0000306,LO-PS10-01034,nairobi,TRK-0571,GATE_OUT,2026-06-11 19:54:53,15343,45553,RFID-KCD359B,Gross Weighbridge Platform 1
GE-0000307,LO-PS10-01035,nairobi,TRK-0165,ARRIVAL,2026-06-11 07:31:27,0,0,RFID-KDV437P,Outer Lane 1
GE-0000308,LO-PS10-01035,nairobi,TRK-0165,GATE_IN,2026-06-11 07:35:27,12987,0,RFID-KDV437P,Tare Scale 1
GE-0000309,LO-PS10-01035,nairobi,TRK-0165,GATE_OUT,2026-06-11 08:52:20,12987,33847,RFID-KDV437P,Gross Weighbridge Platform 1
GE-0000310,LO-PS10-01036,nairobi,TRK-0088,ARRIVAL,2026-06-11 15:36:05,0,0,RFID-KDP199U,Outer Lane 1
GE-0000311,LO-PS10-01036,nairobi,TRK-0088,GATE_IN,2026-06-11 15:44:05,13572,0,RFID-KDP199U,Tare Scale 2
GE-0000312,LO-PS10-01036,nairobi,TRK-0088,GATE_OUT,2026-06-11 17:10:17,13572,37412,RFID-KDP199U,Gross Weighbridge Platform 2
GE-0000313,LO-PS10-01037,nairobi,TRK-0362,ARRIVAL,2026-06-11 09:49:00,0,0,RFID-KCL757L,Outer Lane 3
GE-0000314,LO-PS10-01037,nairobi,TRK-0362,GATE_IN,2026-06-11 10:00:00,12682,0,RFID-KCL757L,Tare Scale 1
GE-0000315,LO-PS10-01037,nairobi,TRK-0362,GATE_OUT,2026-06-11 11:13:01,12682,33542,RFID-KCL757L,Gross Weighbridge Platform 2
GE-0000316,LO-PS28-01008,kisumu,TRK-0441,ARRIVAL,2026-06-11 10:17:40,0,0,RFID-KDR526C,Outer Lane 3
GE-0000317,LO-PS28-01008,kisumu,TRK-0441,GATE_IN,2026-06-11 10:27:40,16241,0,RFID-KDR526C,Tare Scale 2
GE-0000318,LO-PS28-01008,kisumu,TRK-0441,GATE_OUT,2026-06-11 11:56:44,16241,49841,RFID-KDR526C,Gross Weighbridge Platform 1
GE-0000319,LO-KOTPS1-01033,mombasa,TRK-0665,ARRIVAL,2026-06-11 13:02:26,0,0,RFID-KCH658N,Outer Lane 3
GE-0000320,LO-KOTPS1-01033,mombasa,TRK-0665,GATE_IN,2026-06-11 13:14:26,15676,0,RFID-KCH658N,Tare Scale 1
GE-0000321,LO-KOTPS1-01033,mombasa,TRK-0665,GATE_OUT,2026-06-11 15:08:13,15676,47596,RFID-KCH658N,Gross Weighbridge Platform 1
GE-0000322,LO-PS10-01038,nairobi,TRK-0452,ARRIVAL,2026-06-11 12:27:11,0,0,RFID-KCQ902S,Outer Lane 2
GE-0000323,LO-PS10-01038,nairobi,TRK-0452,GATE_IN,2026-06-11 12:36:11,13168,0,RFID-KCQ902S,Tare Scale 2
GE-0000324,LO-PS10-01038,nairobi,TRK-0452,GATE_OUT,2026-06-11 13:52:22,13168,34028,RFID-KCQ902S,Gross Weighbridge Platform 1
GE-0000325,LO-PS25-01017,nakuru,TRK-0698,ARRIVAL,2026-06-11 11:15:49,0,0,RFID-KDS631L,Outer Lane 2
GE-0000326,LO-PS25-01017,nakuru,TRK-0698,GATE_IN,2026-06-11 11:24:49,15833,0,RFID-KDS631L,Tare Scale 2
GE-0000327,LO-PS25-01017,nakuru,TRK-0698,GATE_OUT,2026-06-11 12:48:27,15833,46043,RFID-KDS631L,Gross Weighbridge Platform 2
GE-0000328,LO-PS10-01039,nairobi,TRK-0714,ARRIVAL,2026-06-11 09:41:23,0,0,RFID-KBH231Z,Outer Lane 1
GE-0000329,LO-PS10-01039,nairobi,TRK-0714,GATE_IN,2026-06-11 09:46:23,15246,0,RFID-KBH231Z,Tare Scale 2
GE-0000330,LO-PS10-01039,nairobi,TRK-0714,GATE_OUT,2026-06-11 11:14:01,15246,47166,RFID-KBH231Z,Gross Weighbridge Platform 2
GE-0000331,LO-PS10-01040,nairobi,TRK-0161,ARRIVAL,2026-06-11 12:13:57,0,0,RFID-KCY174P,Outer Lane 2
GE-0000332,LO-PS10-01040,nairobi,TRK-0161,GATE_IN,2026-06-11 12:28:57,14043,0,RFID-KCY174P,Tare Scale 1
GE-0000333,LO-PS10-01040,nairobi,TRK-0161,GATE_OUT,2026-06-11 14:13:11,14043,39373,RFID-KCY174P,Gross Weighbridge Platform 1
GE-0000334,LO-PS28-01009,kisumu,TRK-0689,ARRIVAL,2026-06-11 10:51:30,0,0,RFID-KDB788Q,Outer Lane 2
GE-0000335,LO-PS28-01009,kisumu,TRK-0689,GATE_IN,2026-06-11 11:09:30,14390,0,RFID-KDB788Q,Tare Scale 1
GE-0000336,LO-PS28-01009,kisumu,TRK-0689,GATE_OUT,2026-06-11 12:19:40,14390,41726,RFID-KDB788Q,Gross Weighbridge Platform 2
GE-0000337,LO-PS25-01018,nakuru,TRK-0028,ARRIVAL,2026-06-11 10:23:56,0,0,RFID-KDN451D,Outer Lane 1
GE-0000338,LO-PS25-01018,nakuru,TRK-0028,GATE_IN,2026-06-11 10:40:56,14919,0,RFID-KDN451D,Tare Scale 2
GE-0000339,LO-PS25-01018,nakuru,TRK-0028,GATE_OUT,2026-06-11 12:04:02,14919,41739,RFID-KDN451D,Gross Weighbridge Platform 1
GE-0000340,LO-KOTPS1-01034,mombasa,TRK-0580,ARRIVAL,2026-06-11 11:32:17,0,0,RFID-KDW887R,Outer Lane 1
GE-0000341,LO-KOTPS1-01034,mombasa,TRK-0580,GATE_IN,2026-06-11 11:48:17,14622,0,RFID-KDW887R,Tare Scale 2
GE-0000342,LO-KOTPS1-01034,mombasa,TRK-0580,GATE_OUT,2026-06-11 13:27:22,14622,44862,RFID-KDW887R,Gross Weighbridge Platform 2
GE-0000343,LO-KOTPS1-01035,mombasa,TRK-0531,ARRIVAL,2026-06-11 10:09:27,0,0,RFID-KCB926W,Outer Lane 2
GE-0000344,LO-KOTPS1-01035,mombasa,TRK-0531,GATE_IN,2026-06-11 10:21:27,16285,0,RFID-KCB926W,Tare Scale 2
GE-0000345,LO-KOTPS1-01035,mombasa,TRK-0531,GATE_OUT,2026-06-11 11:38:22,16285,46085,RFID-KCB926W,Gross Weighbridge Platform 2
GE-0000346,LO-PS10-01041,nairobi,TRK-0476,ARRIVAL,2026-06-11 12:35:58,0,0,RFID-KCH476P,Outer Lane 3
GE-0000347,LO-PS10-01041,nairobi,TRK-0476,GATE_IN,2026-06-11 12:39:58,16210,0,RFID-KCH476P,Tare Scale 2
GE-0000348,LO-PS10-01041,nairobi,TRK-0476,GATE_OUT,2026-06-11 14:22:34,16210,49810,RFID-KCH476P,Gross Weighbridge Platform 2
GE-0000349,LO-PS10-01042,nairobi,TRK-0580,ARRIVAL,2026-06-11 15:32:38,0,0,RFID-KDW887R,Outer Lane 3
GE-0000350,LO-PS10-01042,nairobi,TRK-0580,GATE_IN,2026-06-11 15:40:38,14622,0,RFID-KDW887R,Tare Scale 1
GE-0000351,LO-PS10-01042,nairobi,TRK-0580,GATE_OUT,2026-06-11 16:57:55,14622,43566,RFID-KDW887R,Gross Weighbridge Platform 1
GE-0000352,LO-PS25-01019,nakuru,TRK-0580,ARRIVAL,2026-06-11 17:42:34,0,0,RFID-KDW887R,Outer Lane 2
GE-0000353,LO-PS25-01019,nakuru,TRK-0580,GATE_IN,2026-06-11 17:48:34,14622,0,RFID-KDW887R,Tare Scale 2
GE-0000354,LO-PS25-01019,nakuru,TRK-0580,GATE_OUT,2026-06-11 19:26:02,14622,44862,RFID-KDW887R,Gross Weighbridge Platform 2
GE-0000355,LO-PS10-01043,nairobi,TRK-0267,ARRIVAL,2026-06-11 09:02:01,0,0,RFID-KCV690Z,Outer Lane 1
GE-0000356,LO-PS10-01043,nairobi,TRK-0267,GATE_IN,2026-06-11 09:17:01,14646,0,RFID-KCV690Z,Tare Scale 1
GE-0000357,LO-PS10-01043,nairobi,TRK-0267,GATE_OUT,2026-06-11 10:25:42,14646,43206,RFID-KCV690Z,Gross Weighbridge Platform 2
GE-0000358,LO-KOTPS1-01036,mombasa,TRK-0622,ARRIVAL,2026-06-11 11:17:00,0,0,RFID-KCK376V,Outer Lane 3
