loading_event_id,order_id,depot_id,loading_position_id,loading_start,loading_end,planned_quantity_litres,actual_quantity_litres,loading_duration_minutes,avg_flow_rate_lpm,dual_arm_used,loading_status,exception_reason
LDG-000175,LO-PS10-01075,nairobi,NBO-P05,2026-06-12 13:56:20,2026-06-12 14:21:28,36000,36000,25.14,2160,True,COMPLETED,
LDG-000176,LO-PS10-01076,nairobi,NBO-P06,2026-06-12 14:51:15,2026-06-12 15:26:16,40000,40000,35.03,1618,False,COMPLETED,
LDG-000177,LO-KOTPS1-01051,mombasa,MBA-P01,2026-06-12 12:09:07,2026-06-12 12:36:59,36000,36000,27.87,2227,True,COMPLETED,
LDG-000178,LO-KOTPS1-01052,mombasa,MBA-P07,2026-06-12 12:23:33,2026-06-12 12:54:18,40000,40000,30.76,1728,False,COMPLETED,
LDG-000179,LO-PS10-01077,nairobi,NBO-P08,2026-06-12 13:21:31,2026-06-12 13:47:47,28000,28000,26.27,1619,False,COMPLETED,
LDG-000180,LO-PS10-01078,nairobi,NBO-P03,2026-06-12 17:07:25,2026-06-12 17:31:35,38000,38000,24.16,2227,True,COMPLETED,
LDG-000181,LO-KOTPS1-01053,mombasa,MBA-P06,2026-06-12 14:00:33,2026-06-12 14:27:03,28000,28000,26.51,1692,False,COMPLETED,
LDG-000182,LO-PS10-01079,nairobi,NBO-P01,2026-06-12 12:30:08,2026-06-12 12:54:32,36000,36000,24.41,2227,True,COMPLETED,
LDG-000183,LO-PS10-01080,nairobi,NBO-P06,2026-06-12 18:50:47,2026-06-12 19:25:20,40000,40000,34.55,1685,False,COMPLETED,
LDG-000184,LO-PS25-01028,nakuru,NKR-P03,2026-06-12 14:45:36,2026-06-12 15:07:11,34000,34000,21.58,2227,True,COMPLETED,
LDG-000185,LO-KOTPS1-01054,mombasa,MBA-P02,2026-06-12 10:41:05,2026-06-12 11:04:45,32000,32000,23.67,2227,True,COMPLETED,
LDG-000186,LO-PS27-01019,eldoret,ELD-P05,2026-06-12 10:49:33,2026-06-12 11:24:58,40000,40000,35.41,1559,False,COMPLETED,
LDG-000187,LO-PS10-01081,nairobi,NBO-P07,2026-06-12 10:02:55,2026-06-12 10:35:19,40000,40000,32.4,1547,False,COMPLETED,
LDG-000188,LO-PS27-01020,eldoret,ELD-P03,2026-06-12 13:00:59,2026-06-12 13:32:36,34000,34000,31.6,1572,False,COMPLETED,
LDG-000189,LO-KOTPS1-01055,mombasa,MBA-P02,2026-06-12 13:58:01,2026-06-12 14:25:05,34000,34000,27.06,2227,True,COMPLETED,
LDG-000190,LO-PS25-01029,nakuru,NKR-P01,2026-06-12 15:36:48,2026-06-12 16:00:43,38000,38000,23.93,2160,True,COMPLETED,
LDG-000191,LO-PS25-01030,nakuru,NKR-P01,2026-06-12 19:33:29,2026-06-12 19:57:14,28000,28000,23.75,1616,False,COMPLETED,
LDG-000192,LO-PS10-01082,nairobi,NBO-P07,2026-06-12 13:36:12,2026-06-12 14:02:13,28000,28000,26.02,1689,False,COMPLETED,
LDG-000193,LO-KOTPS1-01056,mombasa,MBA-P07,2026-06-12 13:00:54,2026-06-12 13:35:53,38000,38000,34.99,1609,False,COMPLETED,
LDG-000194,LO-PS10-01083,nairobi,NBO-P04,2026-06-12 13:52:20,2026-06-12 14:16:21,40000,40000,24.01,2227,True,COMPLETED,
LDG-000195,LO-PS27-01021,eldoret,ELD-P02,2026-06-12 17:13:43,2026-06-12 17:42:02,28000,28000,28.3,1614,False,COMPLETED,
LDG-000196,LO-PS10-01084,nairobi,NBO-P03,2026-06-12 11:42:51,2026-06-12 12:11:45,36000,36000,28.91,1589,False,COMPLETED,
LDG-000197,LO-PS10-01085,nairobi,NBO-P01,2026-06-12 15:27:12,2026-06-12 15:52:59,34000,34000,25.77,2227,True,COMPLETED,
LDG-000198,LO-KOTPS1-01057,mombasa,MBA-P02,2026-06-12 11:02:21,2026-06-12 11:26:22,40000,40000,24.02,2227,True,COMPLETED,
LDG-000199,LO-PS25-01031,nakuru,NKR-P02,2026-06-12 11:48:37,2026-06-12 12:24:57,40000,40000,36.34,1524,False,COMPLETED,
LDG-000200,LO-KOTPS1-01058,mombasa,MBA-P02,2026-06-12 16:28:08,2026-06-12 16:53:06,32000,32000,24.98,2227,True,COMPLETED,
LDG-000201,LO-KOTPS1-01059,mombasa,MBA-P01,2026-06-12 16:27:39,2026-06-12 16:54:34,38000,38000,26.92,2227,True,COMPLETED,
LDG-000202,LO-PS10-01086,nairobi,NBO-P06,2026-06-12 17:16:57,2026-06-12 17:46:41,40000,40000,29.73,1705,False,COMPLETED,
LDG-000203,LO-PS27-01022,eldoret,ELD-P01,2026-06-12 12:15:13,2026-06-12 12:42:10,36000,36000,26.96,2227,True,COMPLETED,
LDG-000204,LO-PS25-01032,nakuru,NKR-P01,2026-06-12 14:42:01,2026-06-12 15:05:11,34000,34000,23.16,2160,True,COMPLETED,
LDG-000205,LO-PS10-01087,nairobi,NBO-P08,2026-06-12 17:01:59,2026-06-12 17:33:08,40000,40000,31.15,1653,False,COMPLETED,
LDG-000206,LO-PS27-01023,eldoret,ELD-P05,2026-06-12 15:28:00,2026-06-12 15:56:24,32000,32000,28.4,1526,False,COMPLETED,
LDG-000207,LO-KOTPS1-01060,mombasa,MBA-P07,2026-06-12 13:39:09,2026-06-12 14:12:18,38000,38000,33.16,1724,False,COMPLETED,
LDG-000208,LO-PS27-01024,eldoret,ELD-P06,2026-06-12 11:11:45,2026-06-12 11:40:56,38000,38000,29.19,1646,False,COMPLETED,
LDG-000209,LO-PS28-01015,kisumu,KSM-P01,2026-06-12 11:33:09,2026-06-12 12:05:37,40000,40000,32.46,1610,False,COMPLETED,
LDG-000210,LO-PS10-01088,nairobi,NBO-P04,2026-06-12 08:43:57,2026-06-12 09:10:25,32000,32000,26.48,1606,False,COMPLETED,
LDG-000211,LO-KOTPS1-01061,mombasa,MBA-P02,2026-06-12 09:22:12,2026-06-12 09:46:52,40000,40000,24.66,2227,True,COMPLETED,
LDG-000212,LO-KOTPS1-01062,mombasa,MBA-P01,2026-06-12 15:24:16,2026-06-12 15:51:28,40000,40000,27.19,2227,True,COMPLETED,
LDG-000213,LO-PS10-01089,nairobi,NBO-P08,2026-06-12 15:14:21,2026-06-12 15:44:48,34000,34000,30.45,1703,False,COMPLETED,
LDG-000214,LO-PS10-01090,nairobi,NBO-P02,2026-06-12 15:09:19,2026-06-12 15:35:28,36000,36000,26.15,2227,True,COMPLETED,
LDG-000215,LO-PS25-01033,nakuru,NKR-P04,2026-06-12 15:51:22,2026-06-12 16:13:59,36000,36000,22.61,2227,True,COMPLETED,
LDG-000216,LO-PS27-01025,eldoret,ELD-P02,2026-06-12 09:48:03,2026-06-12 10:14:21,28000,28000,26.3,1560,False,COMPLETED,
LDG-000217,LO-PS10-01091,nairobi,NBO-P02,2026-06-12 11:00:49,2026-06-12 11:33:47,40000,40000,32.97,1543,False,COMPLETED,
LDG-000218,LO-PS10-01092,nairobi,NBO-P03,2026-06-12 14:43:14,2026-06-12 15:18:50,40000,40000,35.6,1664,False,COMPLETED,
LDG-000219,LO-PS10-01093,nairobi,NBO-P07,2026-06-12 13:39:31,2026-06-12 14:03:23,28000,28000,23.87,1618,False,COMPLETED,
LDG-000220,LO-PS10-01095,nairobi,NBO-P08,2026-06-12 08:38:06,2026-06-12 09:13:35,36000,36000,35.48,1519,False,COMPLETED,
LDG-000221,LO-PS25-01034,nakuru,NKR-P01,2026-06-12 13:39:34,2026-06-12 14:15:08,40000,40000,35.56,1629,False,COMPLETED,
LDG-000222,LO-KOTPS1-01063,mombasa,MBA-P10,2026-06-12 12:17:26,2026-06-12 12:50:03,36000,36000,32.62,1492,False,COMPLETED,
LDG-000223,LO-PS10-01096,nairobi,NBO-P04,2026-06-12 13:27:50,2026-06-12 13:56:37,38000,38000,28.78,2227,True,COMPLETED,
LDG-000224,LO-KOTPS1-01064,mombasa,MBA-P10,2026-06-12 15:15:06,2026-06-12 15:46:02,34000,34000,30.93,1396,False,COMPLETED,
LDG-000225,LO-PS10-01097,nairobi,NBO-P08,2026-06-12 17:02:58,2026-06-12 17:31:02,34000,34000,28.07,1659,False,COMPLETED,
LDG-000226,LO-PS25-01035,nakuru,NKR-P01,2026-06-12 17:44:55,2026-06-12 18:11:10,36000,36000,26.26,2160,True,COMPLETED,
LDG-000227,LO-PS25-01036,nakuru,NKR-P01,2026-06-12 11:14:39,2026-06-12 11:48:53,34000,34000,34.24,1492,False,COMPLETED,
LDG-000228,LO-KOTPS1-01065,mombasa,MBA-P02,2026-06-12 14:27:57,2026-06-12 14:52:51,32000,32000,24.89,2227,True,COMPLETED,
LDG-000229,LO-KOTPS1-01066,mombasa,MBA-P10,2026-06-12 19:33:51,2026-06-12 20:03:00,28000,28000,29.15,1385,False,COMPLETED,
LDG-000230,LO-PS10-01098,nairobi,NBO-P08,2026-06-12 13:33:51,2026-06-12 14:02:09,34000,34000,28.31,1528,False,COMPLETED,
LDG-000231,LO-KOTPS1-01067,mombasa,MBA-P03,2026-06-12 17:21:22,2026-06-12 17:57:02,38000,38000,35.67,1536,False,COMPLETED,
LDG-000232,LO-KOTPS1-01068,mombasa,MBA-P02,2026-06-12 10:56:40,2026-06-12 11:22:43,28000,28000,26.05,1607,False,COMPLETED,
LDG-000233,LO-PS25-01037,nakuru,NKR-P02,2026-06-12 15:59:38,2026-06-12 16:27:50,28000,28000,28.2,1651,False,COMPLETED,
LDG-000234,LO-PS10-01099,nairobi,NBO-P03,2026-06-12 10:46:17,2026-06-12 11:19:29,34000,34000,33.2,1572,False,COMPLETED,
LDG-000235,LO-PS28-01016,kisumu,KSM-P03,2026-06-12 17:35:07,2026-06-12 18:07:47,38000,38000,32.67,1728,False,COMPLETED,
LDG-000236,LO-PS10-01100,nairobi,NBO-P08,2026-06-12 13:05:27,2026-06-12 13:28:37,28000,28000,23.16,1633,False,COMPLETED,
LDG-000237,LO-PS10-01101,nairobi,NBO-P03,2026-06-12 14:06:32,2026-06-12 14:35:50,32000,32000,29.3,1610,False,COMPLETED,
LDG-000238,LO-PS10-01102,nairobi,NBO-P04,2026-06-12 14:13:57,2026-06-12 14:43:46,36000,36000,29.82,1724,False,COMPLETED,
LDG-000239,LO-PS10-01103,nairobi,NBO-P08,2026-06-12 16:10:47,2026-06-12 16:39:09,32000,32000,28.37,1537,False,COMPLETED,
LDG-000240,LO-KOTPS1-01069,mombasa,MBA-P01,2026-06-12 16:04:01,2026-06-12 16:30:00,34000,34000,25.98,2227,True,COMPLETED,
LDG-000241,LO-PS27-01026,eldoret,ELD-P06,2026-06-12 09:58:43,2026-06-12 10:23:14,28000,28000,24.51,1576,False,COMPLETED,
LDG-000242,LO-PS27-01027,eldoret,ELD-P04,2026-06-12 10:51:23,2026-06-12 11:20:14,34000,34000,28.84,1664,False,COMPLETED,
LDG-000243,LO-KOTPS1-01070,mombasa,MBA-P04,2026-06-12 17:02:24,2026-06-12 17:24:52,32000,32000,22.47,2227,True,COMPLETED,
LDG-000244,LO-PS10-01104,nairobi,NBO-P02,2026-06-12 11:52:13,2026-06-12 12:19:56,36000,36000,27.73,1719,False,COMPLETED,
LDG-000245,LO-PS10-01105,nairobi,NBO-P01,2026-06-12 16:36:54,2026-06-12 17:04:22,36000,36000,27.47,2227,True,COMPLETED,
LDG-000246,LO-KOTPS1-01071,mombasa,MBA-P07,2026-06-12 11:44:42,2026-06-12 12:19:07,38000,38000,34.41,1556,False,COMPLETED,
LDG-000247,LO-PS28-01017,kisumu,KSM-P04,2026-06-12 15:02:53,2026-06-12 15:37:58,36000,36000,35.08,1522,False,COMPLETED,
LDG-000248,LO-PS10-01107,nairobi,NBO-P02,2026-06-12 12:33:26,2026-06-12 13:02:48,28000,28000,29.37,1556,False,COMPLETED,
LDG-000249,LO-PS10-01108,nairobi,NBO-P04,2026-06-12 14:40:12,2026-06-12 15:08:40,28000,28000,28.45,1659,False,COMPLETED,
LDG-000250,LO-PS10-01109,nairobi,NBO-P08,2026-06-12 12:17:10,2026-06-12 12:42:09,28000,28000,24.98,1584,False,COMPLETED,
LDG-000251,LO-KOTPS1-01072,mombasa,MBA-P10,2026-06-12 11:04:40,2026-06-12 11:36:30,34000,34000,31.84,1431,False,COMPLETED,
LDG-000252,LO-KOTPS1-01073,mombasa,MBA-P01,2026-06-12 12:16:46,2026-06-12 12:42:03,40000,40000,25.28,2227,True,COMPLETED,
LDG-000253,LO-PS25-01038,nakuru,NKR-P04,2026-06-12 12:41:48,2026-06-12 13:16:32,36000,36000,34.74,1551,False,COMPLETED,
LDG-000254,LO-PS10-01110,nairobi,NBO-P03,2026-06-12 13:27:52,2026-06-12 13:49:30,32000,32000,21.64,2227,True,COMPLETED,
LDG-000255,LO-PS25-01039,nakuru,NKR-P01,2026-06-12 19:00:20,2026-06-12 19:29:06,34000,34000,28.77,1610,False,COMPLETED,
LDG-000256,LO-PS10-01111,nairobi,NBO-P01,2026-06-12 15:52:22,2026-06-12 16:22:56,36000,36000,30.56,1556,False,COMPLETED,
LDG-000257,LO-PS27-01028,eldoret,ELD-P04,2026-06-12 15:26:47,2026-06-12 15:49:33,36000,36000,22.77,2227,True,COMPLETED,
LDG-000258,LO-KOTPS1-01074,mombasa,MBA-P01,2026-06-12 12:31:42,2026-06-12 13:01:34,36000,36000,29.87,1691,False,COMPLETED,
LDG-000259,LO-PS28-01018,kisumu,KSM-P04,2026-06-12 11:40:21,2026-06-12 12:10:03,32000,32000,29.7,1519,False,COMPLETED,
LDG-000260,LO-KOTPS1-01075,mombasa,MBA-P03,2026-06-12 13:01:25,2026-06-12 13:30:45,34000,34000,29.33,1524,False,COMPLETED,
LDG-000261,LO-PS25-01040,nakuru,NKR-P02,2026-06-12 11:24:29,2026-06-12 11:56:43,36000,36000,32.25,1662,False,COMPLETED,
LDG-000262,LO-PS25-01041,nakuru,NKR-P02,2026-06-12 10:24:35,2026-06-12 10:55:59,38000,38000,31.41,1615,False,COMPLETED,
LDG-000263,LO-KOTPS1-01076,mombasa,MBA-P05,2026-06-12 12:21:42,2026-06-12 12:52:55,40000,40000,31.23,1727,False,COMPLETED,
LDG-000264,LO-PS10-01113,nairobi,NBO-P02,2026-06-12 13:17:34,2026-06-12 13:50:49,40000,40000,33.25,1681,False,COMPLETED,
LDG-000265,LO-PS10-01114,nairobi,NBO-P03,2026-06-12 12:47:43,2026-06-12 13:13:55,38000,38000,26.19,2227,True,COMPLETED,
LDG-000266,LO-KOTPS1-01077,mombasa,MBA-P06,2026-06-12 12:31:16,2026-06-12 12:59:09,28000,28000,27.88,1541,False,COMPLETED,
LDG-000267,LO-KOTPS1-01078,mombasa,MBA-P04,2026-06-12 08:45:01,2026-06-12 09:08:55,36000,36000,23.9,2227,True,COMPLETED,
LDG-000268,LO-PS10-01115,nairobi,NBO-P06,2026-06-12 11:54:56,2026-06-12 12:22:43,28000,28000,27.78,1674,False,COMPLETED,
LDG-000269,LO-PS10-01116,nairobi,NBO-P01,2026-06-12 14:13:50,2026-06-12 14:46:37,36000,36000,32.78,1561,False,COMPLETED,
LDG-000270,LO-PS10-01117,nairobi,NBO-P07,2026-06-12 15:05:33,2026-06-12 15:41:36,40000,40000,36.06,1523,False,COMPLETED,
LDG-000271,LO-KOTPS1-01079,mombasa,MBA-P03,2026-06-12 14:15:49,2026-06-12 14:52:44,40000,40000,36.93,1521,False,COMPLETED,
LDG-000272,LO-KOTPS1-01080,mombasa,MBA-P07,2026-06-12 17:16:25,2026-06-12 17:47:33,38000,38000,31.14,1664,False,COMPLETED,
LDG-000273,LO-PS10-01118,nairobi,NBO-P08,2026-06-12 10:02:12,2026-06-12 10:30:28,32000,32000,28.27,1721,False,COMPLETED,
LDG-000274,LO-PS25-01042,nakuru,NKR-P02,2026-06-12 13:54:15,2026-06-12 14:24:17,34000,34000,30.02,1540,False,COMPLETED,
LDG-000275,LO-PS10-01119,nairobi,NBO-P01,2026-06-12 10:15:50,2026-06-12 10:47:12,40000,40000,31.37,1696,False,COMPLETED,
LDG-000276,LO-PS25-01043,nakuru,NKR-P02,2026-06-12 15:03:55,2026-06-12 15:35:43,40000,40000,31.79,1606,False,COMPLETED,
LDG-000277,LO-PS25-01044,nakuru,NKR-P04,2026-06-12 12:53:19,2026-06-12 13:16:17,28000,28000,22.97,1732,False,COMPLETED,
LDG-000278,LO-PS10-01121,nairobi,NBO-P02,2026-06-12 20:22:37,2026-06-12 20:45:33,28000,28000,22.94,1660,False,COMPLETED,
LDG-000279,LO-PS28-01019,kisumu,KSM-P02,2026-06-12 15:18:20,2026-06-12 15:43:29,36000,36000,25.14,2227,True,COMPLETED,
LDG-000280,LO-PS27-01029,eldoret,ELD-P05,2026-06-12 10:58:23,2026-06-12 11:26:47,32000,32000,28.4,1710,False,COMPLETED,
LDG-000281,LO-PS10-01122,nairobi,NBO-P01,2026-06-12 08:57:14,2026-06-12 09:24:48,28000,28000,27.58,1638,False,COMPLETED,
LDG-000282,LO-KOTPS1-01081,mombasa,MBA-P02,2026-06-12 11:08:43,2026-06-12 11:32:53,40000,40000,24.17,2227,True,COMPLETED,
LDG-000283,LO-KOTPS1-01082,mombasa,MBA-P02,2026-06-12 17:16:28,2026-06-12 17:42:10,32000,32000,25.7,1719,False,COMPLETED,
LDG-000284,LO-PS10-01123,nairobi,NBO-P07,2026-06-12 13:09:28,2026-06-12 13:37:23,28000,28000,27.92,1529,False,COMPLETED,
LDG-000285,LO-PS10-01124,nairobi,NBO-P02,2026-06-12 19:28:32,2026-06-12 19:57:43,32000,32000,29.18,1576,False,COMPLETED,
LDG-000286,LO-PS25-01045,nakuru,NKR-P02,2026-06-13 12:33:08,2026-06-13 12:56:11,28000,28000,23.04,1668,False,COMPLETED,
LDG-000287,LO-KOTPS1-01083,mombasa,MBA-P09,2026-06-13 18:27:44,2026-06-13 19:04:59,36000,36000,37.25,1401,False,COMPLETED,
LDG-000288,LO-PS10-01125,nairobi,NBO-P02,2026-06-13 12:05:33,2026-06-13 12:36:53,36000,36000,31.33,1679,False,COMPLETED,
LDG-000289,LO-PS10-01126,nairobi,NBO-P07,2026-06-13 18:09:11,2026-06-13 18:44:19,38000,38000,35.14,1638,False,COMPLETED,
LDG-000290,LO-KOTPS1-01084,mombasa,MBA-P06,2026-06-13 08:56:15,2026-06-13 09:20:35,32000,32000,24.32,2227,True,COMPLETED,
LDG-000291,LO-KOTPS1-01085,mombasa,MBA-P04,2026-06-13 15:22:47,2026-06-13 15:50:09,38000,38000,27.37,2227,True,COMPLETED,
LDG-000292,LO-PS10-01127,nairobi,NBO-P08,2026-06-13 15:14:28,2026-06-13 15:44:10,32000,32000,29.69,1638,False,COMPLETED,
LDG-000293,LO-PS10-01128,nairobi,NBO-P08,2026-06-13 12:53:23,2026-06-13 13:23:57,32000,32000,30.57,1627,False,COMPLETED,
LDG-000294,LO-KOTPS1-01087,mombasa,MBA-P01,2026-06-13 14:48:19,2026-06-13 15:18:38,32000,32000,30.33,1661,False,COMPLETED,
LDG-000295,LO-PS28-01020,kisumu,KSM-P03,2026-06-13 18:51:21,2026-06-13 19:14:44,28000,28000,23.39,1652,False,COMPLETED,
LDG-000296,LO-KOTPS1-01088,mombasa,MBA-P01,2026-06-13 14:49:23,2026-06-13 15:19:37,34000,34000,30.24,1526,False,COMPLETED,
LDG-000297,LO-PS10-01129,nairobi,NBO-P01,2026-06-13 16:23:07,2026-06-13 16:50:46,40000,40000,27.66,2227,True,COMPLETED,
LDG-000298,LO-PS10-01130,nairobi,NBO-P08,2026-06-13 12:05:25,2026-06-13 12:37:10,36000,36000,31.76,1635,False,COMPLETED,
LDG-000299,LO-PS28-01021,kisumu,KSM-P03,2026-06-13 11:49:11,2026-06-13 12:17:27,28000,28000,28.26,1595,False,COMPLETED,
LDG-000300,LO-PS10-01131,nairobi,NBO-P06,2026-06-13 13:45:27,2026-06-13 14:08:57,34000,34000,23.52,2227,True,COMPLETED,
LDG-000301,LO-KOTPS1-01089,mombasa,MBA-P04,2026-06-13 15:14:17,2026-06-13 15:42:01,36000,36000,27.74,2227,True,COMPLETED,
LDG-000302,LO-PS10-01132,nairobi,NBO-P02,2026-06-13 12:34:31,2026-06-13 12:59:02,38000,38000,24.51,2227,True,COMPLETED,
LDG-000303,LO-KOTPS1-01090,mombasa,MBA-P01,2026-06-13 10:22:45,2026-06-13 10:50:52,38000,38000,28.11,2227,True,COMPLETED,
LDG-000304,LO-PS10-01133,nairobi,NBO-P07,2026-06-13 12:03:05,2026-06-13 12:32:49,32000,32000,29.74,1690,False,COMPLETED,
LDG-000305,LO-PS28-01023,kisumu,KSM-P04,2026-06-13 18:29:07,2026-06-13 19:03:59,38000,38000,34.87,1598,False,COMPLETED,
LDG-000306,LO-PS10-01134,nairobi,NBO-P08,2026-06-13 14:41:33,2026-06-13 15:12:48,40000,40000,31.25,1592,False,COMPLETED,
LDG-000307,LO-PS10-01135,nairobi,NBO-P08,2026-06-13 16:30:00,2026-06-13 16:57:34,28000,28000,27.56,1582,False,COMPLETED,
LDG-000308,LO-KOTPS1-01091,mombasa,MBA-P06,2026-06-13 17:54:58,2026-06-13 18:19:24,28000,28000,24.44,1587,False,COMPLETED,
LDG-000309,LO-KOTPS1-01092,mombasa,MBA-P02,2026-06-13 13:08:11,2026-06-13 13:33:13,40000,40000,25.04,2227,True,COMPLETED,
LDG-000310,LO-PS10-01136,nairobi,NBO-P07,2026-06-13 13:06:20,2026-06-13 13:38:44,40000,40000,32.4,1714,False,COMPLETED,
LDG-000311,LO-PS10-01137,nairobi,NBO-P02,2026-06-13 18:38:34,2026-06-13 19:11:42,40000,40000,33.13,1537,False,COMPLETED,
LDG-000312,LO-PS10-01138,nairobi,NBO-P01,2026-06-13 15:22:10,2026-06-13 15:46:36,32000,32000,24.43,2227,True,COMPLETED,
LDG-000313,LO-PS10-01139,nairobi,NBO-P05,2026-06-13 18:06:52,2026-06-13 18:39:15,40000,40000,32.38,1571,False,COMPLETED,
LDG-000314,LO-PS28-01024,kisumu,KSM-P02,2026-06-13 13:49:57,2026-06-13 14:21:45,38000,38000,31.8,1543,False,COMPLETED,
LDG-000315,LO-PS25-01046,nakuru,NKR-P04,2026-06-13 16:50:49,2026-06-13 17:24:35,38000,38000,33.78,1723,False,COMPLETED,
LDG-000316,LO-PS10-01140,nairobi,NBO-P07,2026-06-13 19:28:15,2026-06-13 19:58:48,38000,38000,30.54,1610,False,COMPLETED,
LDG-000317,LO-KOTPS1-01094,mombasa,MBA-P03,2026-06-13 08:47:27,2026-06-13 09:19:57,38000,38000,32.5,1522,False,COMPLETED,
LDG-000318,LO-PS27-01030,eldoret,ELD-P02,2026-06-13 09:29:20,2026-06-13 09:57:06,28000,28000,27.78,1694,False,COMPLETED,
LDG-000319,LO-PS25-01047,nakuru,NKR-P02,2026-06-13 17:17:36,2026-06-13 17:50:40,40000,40000,33.06,1571,False,COMPLETED,
LDG-000320,LO-PS10-01141,nairobi,NBO-P08,2026-06-13 13:24:22,2026-06-13 13:58:29,38000,38000,34.12,1540,False,COMPLETED,
LDG-000321,LO-KOTPS1-01095,mombasa,MBA-P04,2026-06-13 14:04:22,2026-06-13 14:29:25,36000,36000,25.06,2227,True,COMPLETED,
LDG-000322,LO-PS25-01048,nakuru,NKR-P02,2026-06-13 16:13:41,2026-06-13 16:50:16,38000,38000,36.58,1533,False,COMPLETED,
LDG-000323,LO-PS10-01142,nairobi,NBO-P03,2026-06-13 09:48:00,2026-06-13 10:19:18,36000,36000,31.31,1549,False,COMPLETED,
LDG-000324,LO-PS25-01049,nakuru,NKR-P01,2026-06-13 10:57:15,2026-06-13 11:22:46,38000,38000,25.52,2160,True,COMPLETED,
LDG-000325,LO-PS10-01143,nairobi,NBO-P08,2026-06-13 11:44:37,2026-06-13 12:18:48,38000,38000,34.19,1708,False,COMPLETED,
LDG-000326,LO-PS10-01144,nairobi,NBO-P02,2026-06-13 10:18:50,2026-06-13 10:51:50,36000,36000,33.0,1610,False,COMPLETED,
LDG-000327,LO-PS10-01145,nairobi,NBO-P03,2026-06-13 18:56:46,2026-06-13 19:20:52,40000,40000,24.11,2227,True,COMPLETED,
LDG-000328,LO-PS28-01025,kisumu,KSM-P04,2026-06-13 15:10:06,2026-06-13 15:43:54,38000,38000,33.8,1605,False,COMPLETED,
LDG-000329,LO-KOTPS1-01096,mombasa,MBA-P02,2026-06-13 10:13:16,2026-06-13 10:37:46,40000,40000,24.51,2227,True,COMPLETED,
LDG-000330,LO-PS10-01146,nairobi,NBO-P08,2026-06-13 10:57:59,2026-06-13 11:28:26,36000,36000,30.44,1656,False,COMPLETED,
LDG-000331,LO-PS10-01147,nairobi,NBO-P08,2026-06-13 09:53:25,2026-06-13 10:25:53,40000,40000,32.48,1676,False,COMPLETED,
LDG-000332,LO-KOTPS1-01097,mombasa,MBA-P03,2026-06-13 19:31:00,2026-06-13 19:58:01,32000,32000,27.02,1576,False,COMPLETED,
LDG-000333,LO-PS10-01148,nairobi,NBO-P02,2026-06-13 12:25:45,2026-06-13 12:51:59,32000,32000,26.23,2227,True,COMPLETED,
LDG-000334,LO-PS10-01149,nairobi,NBO-P04,2026-06-13 11:24:16,2026-06-13 11:50:17,36000,36000,26.02,2227,True,COMPLETED,
LDG-000335,LO-PS10-01150,nairobi,NBO-P08,2026-06-13 18:40:29,2026-06-13 19:15:02,40000,40000,34.55,1644,False,COMPLETED,
LDG-000336,LO-PS10-01151,nairobi,NBO-P01,2026-06-13 09:51:37,2026-06-13 10:20:43,32000,32000,29.1,1640,False,COMPLETED,
LDG-000337,LO-PS25-01050,nakuru,NKR-P03,2026-06-13 12:58:39,2026-06-13 13:23:42,40000,40000,25.05,2227,True,COMPLETED,
LDG-000338,LO-KOTPS1-01098,mombasa,MBA-P01,2026-06-14 12:01:54,2026-06-14 12:33:09,32000,32000,31.24,1578,False,COMPLETED,
LDG-000339,LO-PS27-01031,eldoret,ELD-P04,2026-06-14 13:08:19,2026-06-14 13:36:28,40000,40000,28.15,2227,True,COMPLETED,
LDG-000340,LO-PS10-01152,nairobi,NBO-P04,2026-06-14 18:49:11,2026-06-14 19:20:46,40000,40000,31.58,1721,False,COMPLETED,
LDG-000341,LO-PS28-01026,kisumu,KSM-P03,2026-06-14 19:23:14,2026-06-14 19:57:52,38000,38000,34.63,1540,False,COMPLETED,
LDG-000342,LO-KOTPS1-01099,mombasa,MBA-P01,2026-06-14 11:15:01,2026-06-14 11:51:23,38000,38000,36.36,1556,False,COMPLETED,
LDG-000343,LO-PS10-01153,nairobi,NBO-P02,2026-06-14 12:24:35,2026-06-14 12:48:47,40000,40000,24.2,2227,True,COMPLETED,
LDG-000344,LO-PS10-01154,nairobi,NBO-P04,2026-06-14 12:19:16,2026-06-14 12:47:06,28000,28000,27.84,1535,False,COMPLETED,
LDG-000345,LO-PS28-01027,kisumu,KSM-P01,2026-06-14 19:02:52,2026-06-14 19:25:52,32000,32000,23.0,2227,True,COMPLETED,
LDG-000346,LO-KOTPS1-01100,mombasa,MBA-P09,2026-06-14 13:14:17,2026-06-14 13:46:47,34000,34000,32.5,1471,False,COMPLETED,
LDG-000347,LO-PS10-01155,nairobi,NBO-P08,2026-06-14 15:21:14,2026-06-14 15:54:36,40000,40000,33.36,1656,False,COMPLETED,
LDG-000348,LO-KOTPS1-01101,mombasa,MBA-P03,2026-06-14 16:54:46,2026-06-14 17:18:08,28000,28000,23.36,1666,False,COMPLETED,
LDG-000349,LO-PS25-01051,nakuru,NKR-P02,2026-06-14 19:54:38,2026-06-14 20:26:48,34000,34000,32.16,1528,False,COMPLETED,
LDG-000350,LO-PS25-01052,nakuru,NKR-P01,2026-06-14 18:25:02,2026-06-14 18:58:54,38000,38000,33.86,1638,False,COMPLETED,
