signal_id,order_id,signal_source,signal_timestamp,signal_quality,estimated_distance_km,predicted_arrival_window_start,predicted_arrival_window_end,confidence_pct
SIG-000160,LO-PS25-01027,HISTORICAL_BASELINE,2026-06-12 13:36:32,BASELINE,6.2,2026-06-12 14:41:32,2026-06-12 15:08:32,70
SIG-000161,LO-PS27-01018,HISTORICAL_BASELINE,2026-06-12 10:15:01,BASELINE,30.2,2026-06-12 11:08:01,2026-06-12 11:35:01,61
SIG-000162,LO-PS28-01013,HISTORICAL_BASELINE,2026-06-12 13:16:56,BASELINE,14.5,2026-06-12 14:16:56,2026-06-12 14:43:56,69
SIG-000163,LO-KOTPS1-01049,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 14:08:36,MEDIUM,18.3,2026-06-12 15:59:36,2026-06-12 16:26:36,72
SIG-000164,LO-PS28-01014,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 11:53:02,MEDIUM,24.3,2026-06-12 13:44:02,2026-06-12 14:11:02,85
SIG-000165,LO-PS10-01075,HISTORICAL_BASELINE,2026-06-12 12:08:20,BASELINE,12.1,2026-06-12 12:42:20,2026-06-12 13:09:20,74
SIG-000166,LO-PS10-01076,HISTORICAL_BASELINE,2026-06-12 12:20:24,BASELINE,49.2,2026-06-12 13:06:24,2026-06-12 13:33:24,67
SIG-000167,LO-KOTPS1-01051,HISTORICAL_BASELINE,2026-06-12 10:28:17,BASELINE,13.8,2026-06-12 10:54:17,2026-06-12 11:21:17,75
SIG-000168,LO-KOTPS1-01052,OPTIONAL_TELEMATICS,2026-06-12 10:29:16,HIGH,25.2,2026-06-12 10:51:16,2026-06-12 11:18:16,84
SIG-000169,LO-PS10-01077,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 11:19:46,MEDIUM,35.7,2026-06-12 12:17:46,2026-06-12 12:44:46,81
SIG-000170,LO-KOTPS1-01053,HISTORICAL_BASELINE,2026-06-12 11:43:30,BASELINE,16.0,2026-06-12 12:10:30,2026-06-12 12:37:30,60
SIG-000171,LO-PS10-01079,HISTORICAL_BASELINE,2026-06-12 09:32:28,BASELINE,8.7,2026-06-12 11:28:28,2026-06-12 11:55:28,63
SIG-000172,LO-PS10-01080,HISTORICAL_BASELINE,2026-06-12 17:52:14,BASELINE,54.1,2026-06-12 18:07:14,2026-06-12 18:34:14,66
SIG-000173,LO-KOTPS1-01054,HISTORICAL_BASELINE,2026-06-12 09:06:39,BASELINE,51.6,2026-06-12 09:30:39,2026-06-12 09:57:39,73
SIG-000174,LO-PS27-01019,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 08:16:34,MEDIUM,25.8,2026-06-12 09:22:34,2026-06-12 09:49:34,80
SIG-000175,LO-PS10-01081,OPTIONAL_TELEMATICS,2026-06-12 08:22:04,HIGH,13.6,2026-06-12 09:24:04,2026-06-12 09:51:04,92
SIG-000176,LO-PS27-01020,HISTORICAL_BASELINE,2026-06-12 09:45:13,BASELINE,48.5,2026-06-12 11:07:13,2026-06-12 11:34:13,67
SIG-000177,LO-KOTPS1-01055,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 11:13:55,MEDIUM,12.3,2026-06-12 12:16:55,2026-06-12 12:43:55,84
SIG-000178,LO-PS25-01029,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 13:49:45,MEDIUM,6.6,2026-06-12 14:39:45,2026-06-12 15:06:45,84
SIG-000179,LO-PS25-01030,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 15:55:51,MEDIUM,12.8,2026-06-12 17:48:51,2026-06-12 18:15:51,72
SIG-000180,LO-PS10-01082,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 11:08:28,MEDIUM,18.0,2026-06-12 12:12:28,2026-06-12 12:39:28,76
SIG-000181,LO-KOTPS1-01056,HISTORICAL_BASELINE,2026-06-12 11:22:11,BASELINE,19.9,2026-06-12 12:05:11,2026-06-12 12:32:11,75
SIG-000182,LO-PS10-01083,HISTORICAL_BASELINE,2026-06-12 11:04:05,BASELINE,24.8,2026-06-12 12:34:05,2026-06-12 13:01:05,74
SIG-000183,LO-PS27-01021,HISTORICAL_BASELINE,2026-06-12 15:41:06,BASELINE,36.5,2026-06-12 16:06:06,2026-06-12 16:33:06,68
SIG-000184,LO-PS10-01084,OPTIONAL_TELEMATICS,2026-06-12 10:31:10,HIGH,19.8,2026-06-12 10:47:10,2026-06-12 11:14:10,82
SIG-000185,LO-PS10-01085,OPTIONAL_TELEMATICS,2026-06-12 14:22:01,HIGH,58.0,2026-06-12 14:32:01,2026-06-12 14:59:01,91
SIG-000186,LO-KOTPS1-01057,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 09:01:28,MEDIUM,45.1,2026-06-12 09:55:28,2026-06-12 10:22:28,77
SIG-000187,LO-PS25-01031,HISTORICAL_BASELINE,2026-06-12 09:51:13,BASELINE,55.9,2026-06-12 10:37:13,2026-06-12 11:04:13,63
SIG-000188,LO-KOTPS1-01058,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 14:23:38,MEDIUM,12.0,2026-06-12 15:14:38,2026-06-12 15:41:38,83
SIG-000189,LO-KOTPS1-01059,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 14:26:07,MEDIUM,8.3,2026-06-12 15:12:07,2026-06-12 15:39:07,81
SIG-000190,LO-PS10-01086,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 14:43:39,MEDIUM,48.4,2026-06-12 16:06:39,2026-06-12 16:33:39,73
SIG-000191,LO-PS27-01022,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 09:54:28,MEDIUM,6.2,2026-06-12 11:33:28,2026-06-12 12:00:28,77
SIG-000192,LO-PS25-01032,OPTIONAL_TELEMATICS,2026-06-12 13:38:56,HIGH,32.1,2026-06-12 13:48:56,2026-06-12 14:15:56,94
SIG-000193,LO-PS10-01087,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 15:06:28,MEDIUM,28.7,2026-06-12 15:42:28,2026-06-12 16:09:28,76
SIG-000194,LO-PS27-01023,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 13:26:45,MEDIUM,13.0,2026-06-12 14:31:45,2026-06-12 14:58:45,77
SIG-000195,LO-KOTPS1-01060,OPTIONAL_TELEMATICS,2026-06-12 10:51:41,HIGH,44.4,2026-06-12 12:39:41,2026-06-12 13:06:41,84
SIG-000196,LO-PS27-01024,HISTORICAL_BASELINE,2026-06-12 08:50:31,BASELINE,27.9,2026-06-12 10:23:31,2026-06-12 10:50:31,73
SIG-000197,LO-PS28-01015,HISTORICAL_BASELINE,2026-06-12 08:14:20,BASELINE,17.1,2026-06-12 10:09:20,2026-06-12 10:36:20,65
SIG-000198,LO-PS10-01088,HISTORICAL_BASELINE,2026-06-12 07:26:04,BASELINE,45.5,2026-06-12 08:01:04,2026-06-12 08:28:04,74
SIG-000199,LO-KOTPS1-01061,HISTORICAL_BASELINE,2026-06-12 08:09:21,BASELINE,45.7,2026-06-12 08:26:21,2026-06-12 08:53:21,63
SIG-000200,LO-KOTPS1-01062,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 14:00:28,MEDIUM,23.9,2026-06-12 14:53:28,2026-06-12 15:20:28,84
SIG-000201,LO-PS10-01089,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 12:26:31,MEDIUM,47.7,2026-06-12 14:12:31,2026-06-12 14:39:31,72
SIG-000202,LO-PS10-01090,HISTORICAL_BASELINE,2026-06-12 13:36:20,BASELINE,31.4,2026-06-12 14:07:20,2026-06-12 14:34:20,75
SIG-000203,LO-PS25-01033,HISTORICAL_BASELINE,2026-06-12 12:51:28,BASELINE,42.8,2026-06-12 14:44:28,2026-06-12 15:11:28,75
SIG-000204,LO-PS27-01025,HISTORICAL_BASELINE,2026-06-12 07:13:36,BASELINE,18.0,2026-06-12 08:45:36,2026-06-12 09:12:36,63
SIG-000205,LO-PS10-01091,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 08:45:09,MEDIUM,50.9,2026-06-12 10:14:09,2026-06-12 10:41:09,84
SIG-000206,LO-PS10-01092,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 13:04:17,MEDIUM,42.8,2026-06-12 13:37:17,2026-06-12 14:04:17,77
SIG-000207,LO-PS10-01093,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 10:16:31,MEDIUM,39.8,2026-06-12 12:05:31,2026-06-12 12:32:31,74
SIG-000208,LO-PS10-01094,HISTORICAL_BASELINE,2026-06-12 11:28:18,BASELINE,37.9,2026-06-12 12:26:18,2026-06-12 12:53:18,60
SIG-000209,LO-PS10-01095,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 06:58:26,MEDIUM,25.1,2026-06-12 07:58:26,2026-06-12 08:25:26,78
SIG-000210,LO-PS25-01034,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 09:58:57,MEDIUM,61.1,2026-06-12 11:53:57,2026-06-12 12:20:57,78
SIG-000211,LO-KOTPS1-01063,OPTIONAL_TELEMATICS,2026-06-12 09:49:09,HIGH,47.2,2026-06-12 10:43:09,2026-06-12 11:10:09,88
SIG-000212,LO-PS10-01096,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 10:26:47,MEDIUM,11.2,2026-06-12 12:29:47,2026-06-12 12:56:47,84
SIG-000213,LO-KOTPS1-01064,HISTORICAL_BASELINE,2026-06-12 12:16:13,BASELINE,54.1,2026-06-12 13:53:13,2026-06-12 14:20:13,61
SIG-000214,LO-PS10-01097,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 15:26:59,MEDIUM,26.5,2026-06-12 15:42:59,2026-06-12 16:09:59,76
SIG-000215,LO-PS25-01035,OPTIONAL_TELEMATICS,2026-06-12 15:18:37,HIGH,12.3,2026-06-12 16:10:37,2026-06-12 16:37:37,85
SIG-000216,LO-PS25-01036,HISTORICAL_BASELINE,2026-06-12 08:19:59,BASELINE,22.8,2026-06-12 10:06:59,2026-06-12 10:33:59,73
SIG-000217,LO-KOTPS1-01065,OPTIONAL_TELEMATICS,2026-06-12 11:17:15,HIGH,5.8,2026-06-12 13:05:15,2026-06-12 13:32:15,89
SIG-000218,LO-KOTPS1-01066,HISTORICAL_BASELINE,2026-06-12 16:33:56,BASELINE,40.6,2026-06-12 18:22:56,2026-06-12 18:49:56,75
SIG-000219,LO-PS10-01098,OPTIONAL_TELEMATICS,2026-06-12 11:09:42,HIGH,34.6,2026-06-12 12:38:42,2026-06-12 13:05:42,92
SIG-000220,LO-KOTPS1-01067,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 15:35:43,MEDIUM,41.1,2026-06-12 15:53:43,2026-06-12 16:20:43,76
SIG-000221,LO-KOTPS1-01068,OPTIONAL_TELEMATICS,2026-06-12 08:55:53,HIGH,41.7,2026-06-12 10:13:53,2026-06-12 10:40:53,93
SIG-000222,LO-PS25-01037,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 13:23:53,MEDIUM,25.0,2026-06-12 14:48:53,2026-06-12 15:15:53,81
SIG-000223,LO-PS10-01099,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 08:12:14,MEDIUM,30.1,2026-06-12 10:07:14,2026-06-12 10:34:14,84
SIG-000224,LO-PS28-01016,HISTORICAL_BASELINE,2026-06-12 15:18:21,BASELINE,45.6,2026-06-12 16:17:21,2026-06-12 16:44:21,62
SIG-000225,LO-PS10-01100,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 10:37:33,MEDIUM,33.8,2026-06-12 11:25:33,2026-06-12 11:52:33,76
SIG-000226,LO-PS10-01101,HISTORICAL_BASELINE,2026-06-12 11:28:45,BASELINE,49.5,2026-06-12 13:04:45,2026-06-12 13:31:45,70
SIG-000227,LO-PS10-01102,OPTIONAL_TELEMATICS,2026-06-12 12:02:26,HIGH,26.7,2026-06-12 13:32:26,2026-06-12 13:59:26,84
SIG-000228,LO-PS10-01103,OPTIONAL_TELEMATICS,2026-06-12 14:09:23,HIGH,36.5,2026-06-12 15:24:23,2026-06-12 15:51:23,91
SIG-000229,LO-KOTPS1-01069,OPTIONAL_TELEMATICS,2026-06-12 14:47:57,HIGH,40.6,2026-06-12 15:22:57,2026-06-12 15:49:57,85
SIG-000230,LO-PS27-01026,HISTORICAL_BASELINE,2026-06-12 07:41:17,BASELINE,17.5,2026-06-12 08:38:17,2026-06-12 09:05:17,72
SIG-000231,LO-KOTPS1-01070,OPTIONAL_TELEMATICS,2026-06-12 14:55:44,HIGH,43.3,2026-06-12 15:37:44,2026-06-12 16:04:44,93
SIG-000232,LO-PS10-01104,HISTORICAL_BASELINE,2026-06-12 10:03:37,BASELINE,38.3,2026-06-12 10:32:37,2026-06-12 10:59:37,68
SIG-000233,LO-PS10-01105,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 15:01:01,MEDIUM,29.1,2026-06-12 15:16:01,2026-06-12 15:43:01,76
SIG-000234,LO-PS10-01106,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 15:03:39,MEDIUM,27.8,2026-06-12 15:26:39,2026-06-12 15:53:39,75
SIG-000235,LO-KOTPS1-01071,HISTORICAL_BASELINE,2026-06-12 09:55:42,BASELINE,19.1,2026-06-12 10:09:42,2026-06-12 10:36:42,66
SIG-000236,LO-PS28-01017,HISTORICAL_BASELINE,2026-06-12 13:20:11,BASELINE,47.9,2026-06-12 14:29:11,2026-06-12 14:56:11,67
SIG-000237,LO-PS10-01107,OPTIONAL_TELEMATICS,2026-06-12 09:48:42,HIGH,41.2,2026-06-12 11:18:42,2026-06-12 11:45:42,93
SIG-000238,LO-PS10-01109,HISTORICAL_BASELINE,2026-06-12 10:25:18,BASELINE,9.2,2026-06-12 11:05:18,2026-06-12 11:32:18,64
SIG-000239,LO-KOTPS1-01072,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 08:53:15,MEDIUM,30.8,2026-06-12 10:05:15,2026-06-12 10:32:15,74
SIG-000240,LO-KOTPS1-01073,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 10:57:51,MEDIUM,53.6,2026-06-12 11:19:51,2026-06-12 11:46:51,82
SIG-000241,LO-PS25-01038,HISTORICAL_BASELINE,2026-06-12 09:55:23,BASELINE,25.5,2026-06-12 11:07:23,2026-06-12 11:34:23,61
SIG-000242,LO-PS10-01110,HISTORICAL_BASELINE,2026-06-12 10:39:32,BASELINE,61.4,2026-06-12 12:16:32,2026-06-12 12:43:32,70
SIG-000243,LO-PS25-01039,OPTIONAL_TELEMATICS,2026-06-12 16:54:23,HIGH,59.1,2026-06-12 17:29:23,2026-06-12 17:56:23,93
SIG-000244,LO-PS10-01111,HISTORICAL_BASELINE,2026-06-12 13:51:16,BASELINE,18.7,2026-06-12 15:08:16,2026-06-12 15:35:16,66
SIG-000245,LO-KOTPS1-01074,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 10:09:01,MEDIUM,57.8,2026-06-12 11:17:01,2026-06-12 11:44:01,83
SIG-000246,LO-PS10-01112,HISTORICAL_BASELINE,2026-06-12 11:21:44,BASELINE,26.1,2026-06-12 12:03:44,2026-06-12 12:30:44,63
SIG-000247,LO-PS28-01018,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 09:24:25,MEDIUM,64.3,2026-06-12 10:22:25,2026-06-12 10:49:25,78
SIG-000248,LO-KOTPS1-01075,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 10:45:36,MEDIUM,44.3,2026-06-12 11:21:36,2026-06-12 11:48:36,77
SIG-000249,LO-PS25-01041,OPTIONAL_TELEMATICS,2026-06-12 08:15:51,HIGH,51.2,2026-06-12 09:38:51,2026-06-12 10:05:51,85
SIG-000250,LO-KOTPS1-01076,HISTORICAL_BASELINE,2026-06-12 10:20:55,BASELINE,50.1,2026-06-12 10:44:55,2026-06-12 11:11:55,67
SIG-000251,LO-PS10-01113,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 11:16:40,MEDIUM,46.3,2026-06-12 12:04:40,2026-06-12 12:31:40,77
SIG-000252,LO-PS10-01114,OPTIONAL_TELEMATICS,2026-06-12 10:16:45,HIGH,33.2,2026-06-12 11:47:45,2026-06-12 12:14:45,88
SIG-000253,LO-KOTPS1-01077,HISTORICAL_BASELINE,2026-06-12 09:22:49,BASELINE,63.7,2026-06-12 11:11:49,2026-06-12 11:38:49,74
SIG-000254,LO-KOTPS1-01078,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 07:28:08,MEDIUM,61.6,2026-06-12 07:58:08,2026-06-12 08:25:08,80
SIG-000255,LO-PS10-01115,OPTIONAL_TELEMATICS,2026-06-12 09:25:06,HIGH,50.8,2026-06-12 10:04:06,2026-06-12 10:31:06,92
SIG-000256,LO-PS10-01116,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 11:21:41,MEDIUM,47.1,2026-06-12 12:14:41,2026-06-12 12:41:41,76
SIG-000257,LO-PS10-01117,HISTORICAL_BASELINE,2026-06-12 11:36:11,BASELINE,40.0,2026-06-12 13:16:11,2026-06-12 13:43:11,73
SIG-000258,LO-KOTPS1-01079,OPTIONAL_TELEMATICS,2026-06-12 12:03:25,HIGH,52.6,2026-06-12 13:01:25,2026-06-12 13:28:25,88
SIG-000259,LO-KOTPS1-01080,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 15:07:10,MEDIUM,15.0,2026-06-12 15:31:10,2026-06-12 15:58:10,78
SIG-000260,LO-PS10-01118,HISTORICAL_BASELINE,2026-06-12 07:54:51,BASELINE,32.7,2026-06-12 09:23:51,2026-06-12 09:50:51,66
SIG-000261,LO-PS25-01042,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 11:03:22,MEDIUM,32.1,2026-06-12 12:15:22,2026-06-12 12:42:22,81
SIG-000262,LO-PS10-01119,HISTORICAL_BASELINE,2026-06-12 07:47:06,BASELINE,53.4,2026-06-12 09:19:06,2026-06-12 09:46:06,61
SIG-000263,LO-PS10-01120,OPTIONAL_TELEMATICS,2026-06-12 14:22:39,HIGH,18.3,2026-06-12 15:33:39,2026-06-12 16:00:39,86
SIG-000264,LO-PS25-01043,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 13:10:34,MEDIUM,54.1,2026-06-12 14:00:34,2026-06-12 14:27:34,80
SIG-000265,LO-PS25-01044,HISTORICAL_BASELINE,2026-06-12 10:40:37,BASELINE,39.7,2026-06-12 11:49:37,2026-06-12 12:16:37,70
SIG-000266,LO-PS10-01121,HISTORICAL_BASELINE,2026-06-12 17:29:34,BASELINE,59.3,2026-06-12 19:11:34,2026-06-12 19:38:34,75
SIG-000267,LO-PS27-01029,HISTORICAL_BASELINE,2026-06-12 09:25:04,BASELINE,13.1,2026-06-12 09:59:04,2026-06-12 10:26:04,75
SIG-000268,LO-PS10-01122,HISTORICAL_BASELINE,2026-06-12 06:48:20,BASELINE,7.5,2026-06-12 08:00:20,2026-06-12 08:27:20,74
SIG-000269,LO-KOTPS1-01081,OPTIONAL_TELEMATICS,2026-06-12 09:15:03,HIGH,22.4,2026-06-12 09:40:03,2026-06-12 10:07:03,89
SIG-000270,LO-KOTPS1-01082,HISTORICAL_BASELINE,2026-06-12 14:33:10,BASELINE,38.0,2026-06-12 16:05:10,2026-06-12 16:32:10,64
SIG-000271,LO-PS10-01123,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 11:35:37,MEDIUM,20.4,2026-06-12 12:06:37,2026-06-12 12:33:37,76
SIG-000272,LO-PS10-01124,OPTIONAL_TRAFFIC_SIGNAL,2026-06-12 16:20:05,MEDIUM,41.9,2026-06-12 17:58:05,2026-06-12 18:25:05,77
SIG-000273,LO-PS25-01045,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 10:20:50,MEDIUM,8.6,2026-06-13 11:31:50,2026-06-13 11:58:50,82
SIG-000274,LO-KOTPS1-01083,HISTORICAL_BASELINE,2026-06-13 16:09:55,BASELINE,63.4,2026-06-13 17:17:55,2026-06-13 17:44:55,68
SIG-000275,LO-PS10-01125,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 09:38:46,MEDIUM,64.6,2026-06-13 10:40:46,2026-06-13 11:07:46,74
SIG-000276,LO-PS10-01126,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 16:20:00,MEDIUM,36.1,2026-06-13 16:47:00,2026-06-13 17:14:00,73
SIG-000277,LO-KOTPS1-01084,HISTORICAL_BASELINE,2026-06-13 06:33:40,BASELINE,48.4,2026-06-13 08:00:40,2026-06-13 08:27:40,72
SIG-000278,LO-KOTPS1-01085,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 12:56:36,MEDIUM,64.7,2026-06-13 14:51:36,2026-06-13 15:18:36,79
SIG-000279,LO-PS10-01127,HISTORICAL_BASELINE,2026-06-13 12:04:38,BASELINE,45.6,2026-06-13 13:36:38,2026-06-13 14:03:38,62
SIG-000280,LO-PS10-01128,HISTORICAL_BASELINE,2026-06-13 11:24:10,BASELINE,47.9,2026-06-13 11:57:10,2026-06-13 12:24:10,72
SIG-000281,LO-KOTPS1-01086,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 15:25:45,MEDIUM,14.8,2026-06-13 16:09:45,2026-06-13 16:36:45,83
SIG-000282,LO-KOTPS1-01087,HISTORICAL_BASELINE,2026-06-13 12:12:17,BASELINE,17.0,2026-06-13 14:08:17,2026-06-13 14:35:17,65
SIG-000283,LO-PS28-01020,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 15:47:25,MEDIUM,35.0,2026-06-13 17:21:25,2026-06-13 17:48:25,83
SIG-000284,LO-KOTPS1-01088,HISTORICAL_BASELINE,2026-06-13 12:05:26,BASELINE,35.7,2026-06-13 13:22:26,2026-06-13 13:49:26,68
SIG-000285,LO-PS10-01129,HISTORICAL_BASELINE,2026-06-13 13:49:21,BASELINE,31.4,2026-06-13 15:28:21,2026-06-13 15:55:21,67
SIG-000286,LO-PS10-01130,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 09:22:36,MEDIUM,24.0,2026-06-13 11:09:36,2026-06-13 11:36:36,80
SIG-000287,LO-PS28-01021,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 09:46:48,MEDIUM,46.1,2026-06-13 10:50:48,2026-06-13 11:17:48,77
SIG-000288,LO-KOTPS1-01089,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 13:41:21,MEDIUM,32.7,2026-06-13 13:53:21,2026-06-13 14:20:21,82
SIG-000289,LO-PS28-01022,OPTIONAL_TELEMATICS,2026-06-13 10:04:06,HIGH,16.9,2026-06-13 10:58:06,2026-06-13 11:25:06,87
SIG-000290,LO-PS10-01132,HISTORICAL_BASELINE,2026-06-13 08:51:06,BASELINE,59.2,2026-06-13 10:54:06,2026-06-13 11:21:06,62
SIG-000291,LO-KOTPS1-01090,OPTIONAL_TELEMATICS,2026-06-13 08:09:20,HIGH,49.0,2026-06-13 09:38:20,2026-06-13 10:05:20,86
SIG-000292,LO-PS10-01133,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 08:33:35,MEDIUM,34.0,2026-06-13 10:20:35,2026-06-13 10:47:35,76
SIG-000293,LO-PS28-01023,OPTIONAL_TELEMATICS,2026-06-13 15:53:29,HIGH,37.2,2026-06-13 17:01:29,2026-06-13 17:28:29,91
SIG-000294,LO-PS10-01134,HISTORICAL_BASELINE,2026-06-13 12:47:43,BASELINE,56.3,2026-06-13 13:34:43,2026-06-13 14:01:43,74
SIG-000295,LO-KOTPS1-01091,OPTIONAL_TELEMATICS,2026-06-13 14:46:37,HIGH,19.3,2026-06-13 16:28:37,2026-06-13 16:55:37,83
SIG-000296,LO-KOTPS1-01092,HISTORICAL_BASELINE,2026-06-13 11:12:19,BASELINE,62.2,2026-06-13 12:09:19,2026-06-13 12:36:19,74
SIG-000297,LO-PS10-01136,HISTORICAL_BASELINE,2026-06-13 10:15:42,BASELINE,22.0,2026-06-13 11:45:42,2026-06-13 12:12:42,62
SIG-000298,LO-PS10-01137,HISTORICAL_BASELINE,2026-06-13 15:45:55,BASELINE,55.5,2026-06-13 17:15:55,2026-06-13 17:42:55,64
SIG-000299,LO-PS10-01138,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 12:45:09,MEDIUM,39.7,2026-06-13 14:29:09,2026-06-13 14:56:09,84
SIG-000300,LO-PS10-01139,HISTORICAL_BASELINE,2026-06-13 15:10:04,BASELINE,38.2,2026-06-13 16:51:04,2026-06-13 17:18:04,60
SIG-000301,LO-KOTPS1-01093,HISTORICAL_BASELINE,2026-06-13 07:30:18,BASELINE,42.9,2026-06-13 09:15:18,2026-06-13 09:42:18,65
SIG-000302,LO-PS28-01024,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 11:46:53,MEDIUM,15.4,2026-06-13 12:18:53,2026-06-13 12:45:53,82
SIG-000303,LO-PS25-01046,OPTIONAL_TELEMATICS,2026-06-13 14:20:28,HIGH,36.1,2026-06-13 15:46:28,2026-06-13 16:13:28,94
SIG-000304,LO-PS10-01140,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 17:20:02,MEDIUM,43.9,2026-06-13 17:50:02,2026-06-13 18:17:02,73
SIG-000305,LO-KOTPS1-01094,HISTORICAL_BASELINE,2026-06-13 06:18:13,BASELINE,27.3,2026-06-13 07:49:13,2026-06-13 08:16:13,66
SIG-000306,LO-PS27-01030,OPTIONAL_TELEMATICS,2026-06-13 07:19:42,HIGH,51.8,2026-06-13 08:31:42,2026-06-13 08:58:42,87
SIG-000307,LO-PS25-01047,HISTORICAL_BASELINE,2026-06-13 15:26:04,BASELINE,46.0,2026-06-13 16:00:04,2026-06-13 16:27:04,68
SIG-000308,LO-PS10-01141,HISTORICAL_BASELINE,2026-06-13 10:58:47,BASELINE,46.3,2026-06-13 11:55:47,2026-06-13 12:22:47,74
SIG-000309,LO-KOTPS1-01095,OPTIONAL_TELEMATICS,2026-06-13 11:52:35,HIGH,23.0,2026-06-13 12:58:35,2026-06-13 13:25:35,87
SIG-000310,LO-PS10-01142,OPTIONAL_TELEMATICS,2026-06-13 08:07:40,HIGH,29.9,2026-06-13 08:46:40,2026-06-13 09:13:40,89
SIG-000311,LO-PS25-01049,OPTIONAL_TELEMATICS,2026-06-13 08:20:05,HIGH,30.9,2026-06-13 09:25:05,2026-06-13 09:52:05,90
SIG-000312,LO-PS10-01144,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 07:40:07,MEDIUM,43.4,2026-06-13 09:10:07,2026-06-13 09:37:07,74
SIG-000313,LO-PS10-01145,HISTORICAL_BASELINE,2026-06-13 15:35:38,BASELINE,47.1,2026-06-13 17:22:38,2026-06-13 17:49:38,65
SIG-000314,LO-PS28-01025,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 13:18:27,MEDIUM,18.1,2026-06-13 14:20:27,2026-06-13 14:47:27,83
SIG-000315,LO-KOTPS1-01096,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 06:55:13,MEDIUM,37.3,2026-06-13 09:00:13,2026-06-13 09:27:13,82
SIG-000316,LO-PS10-01146,OPTIONAL_TRAFFIC_SIGNAL,2026-06-13 08:54:50,MEDIUM,14.0,2026-06-13 09:57:50,2026-06-13 10:24:50,84
SIG-000317,LO-PS10-01147,HISTORICAL_BASELINE,2026-06-13 07:38:41,BASELINE,24.2,2026-06-13 08:59:41,2026-06-13 09:26:41,60
SIG-000318,LO-KOTPS1-01097,OPTIONAL_TELEMATICS,2026-06-13 17:14:11,HIGH,32.8,2026-06-13 18:07:11,2026-06-13 18:34:11,88
SIG-000319,LO-PS10-01148,HISTORICAL_BASELINE,2026-06-13 09:43:38,BASELINE,13.0,2026-06-13 11:02:38,2026-06-13 11:29:38,73
