staging_id,order_id,depot_id,staging_area_id,queue_entry_time,queue_exit_time,wait_duration_minutes,queue_reason,initial_predicted_wait_min
STG-000171,LO-PS27-01018,eldoret,Staging Bay C4,2026-06-12 11:41:26,2026-06-12 12:07:14,25.81,ARRIVAL_CLUSTERING,25.5
STG-000172,LO-PS28-01013,kisumu,Staging Bay C4,2026-06-12 15:10:22,2026-06-12 15:15:10,4.8,NOMINAL_FLOW,5.3
STG-000173,LO-PS28-01014,kisumu,Staging Bay A5,2026-06-12 14:24:06,2026-06-12 15:03:59,39.88,ARRIVAL_CLUSTERING,37.2
STG-000174,LO-KOTPS1-01050,mombasa,Staging Bay C3,2026-06-12 10:32:03,2026-06-12 11:11:55,39.88,ARRIVAL_CLUSTERING,37.8
STG-000175,LO-PS10-01075,nairobi,Staging Bay C5,2026-06-12 13:31:40,2026-06-12 13:54:20,22.66,ARRIVAL_CLUSTERING,24.3
STG-000176,LO-PS10-01076,nairobi,Staging Bay A5,2026-06-12 14:14:25,2026-06-12 14:48:15,33.82,ARRIVAL_CLUSTERING,38.2
STG-000177,LO-KOTPS1-01051,mombasa,Staging Bay B3,2026-06-12 11:40:01,2026-06-12 12:07:07,27.1,ARRIVAL_CLUSTERING,25.0
STG-000178,LO-KOTPS1-01052,mombasa,Staging Bay A2,2026-06-12 11:38:51,2026-06-12 12:21:33,42.69,ARRIVAL_CLUSTERING,48.1
STG-000179,LO-PS10-01077,nairobi,Staging Bay C1,2026-06-12 12:50:57,2026-06-12 13:19:31,28.57,ARRIVAL_CLUSTERING,30.5
STG-000180,LO-PS10-01078,nairobi,Staging Bay A4,2026-06-12 16:32:47,2026-06-12 17:06:25,33.64,ARRIVAL_CLUSTERING,34.2
STG-000181,LO-KOTPS1-01053,mombasa,Staging Bay B3,2026-06-12 13:31:52,2026-06-12 13:58:33,26.67,ARRIVAL_CLUSTERING,30.4
STG-000182,LO-PS10-01079,nairobi,Staging Bay B5,2026-06-12 12:09:30,2026-06-12 12:27:08,17.63,ARRIVAL_CLUSTERING,18.8
STG-000183,LO-PS10-01080,nairobi,Staging Bay C3,2026-06-12 18:37:41,2026-06-12 18:47:47,10.1,NOMINAL_FLOW,9.2
STG-000184,LO-PS25-01028,nakuru,Staging Bay B3,2026-06-12 14:13:05,2026-06-12 14:44:36,31.52,ARRIVAL_CLUSTERING,34.3
STG-000185,LO-KOTPS1-01054,mombasa,Staging Bay B1,2026-06-12 09:59:44,2026-06-12 10:38:05,38.36,ARRIVAL_CLUSTERING,35.1
STG-000186,LO-PS27-01019,eldoret,Staging Bay C3,2026-06-12 10:26:40,2026-06-12 10:47:33,20.88,ARRIVAL_CLUSTERING,21.7
STG-000187,LO-PS10-01081,nairobi,Staging Bay A2,2026-06-12 09:53:19,2026-06-12 10:00:55,7.61,NOMINAL_FLOW,7.6
STG-000188,LO-PS27-01020,eldoret,Staging Bay C1,2026-06-12 12:15:13,2026-06-12 12:58:59,43.77,ARRIVAL_CLUSTERING,39.2
STG-000189,LO-KOTPS1-01055,mombasa,Staging Bay C2,2026-06-12 13:09:39,2026-06-12 13:57:01,47.38,ARRIVAL_CLUSTERING,47.6
STG-000190,LO-PS25-01029,nakuru,Staging Bay A2,2026-06-12 15:30:44,2026-06-12 15:35:48,5.06,LOADING_CAPACITY_PRESSURE,5.4
STG-000191,LO-PS25-01030,nakuru,Staging Bay A5,2026-06-12 18:48:03,2026-06-12 19:30:29,42.43,ARRIVAL_CLUSTERING,46.8
STG-000192,LO-PS10-01082,nairobi,Staging Bay A4,2026-06-12 12:58:48,2026-06-12 13:35:12,36.39,ARRIVAL_CLUSTERING,36.7
STG-000193,LO-KOTPS1-01056,mombasa,Staging Bay A1,2026-06-12 12:42:30,2026-06-12 12:58:54,16.4,ARRIVAL_CLUSTERING,14.4
STG-000194,LO-PS10-01083,nairobi,Staging Bay A5,2026-06-12 13:16:09,2026-06-12 13:51:20,35.19,ARRIVAL_CLUSTERING,35.6
STG-000195,LO-PS27-01021,eldoret,Staging Bay A2,2026-06-12 16:55:59,2026-06-12 17:11:43,15.74,ARRIVAL_CLUSTERING,14.4
STG-000196,LO-PS10-01084,nairobi,Staging Bay A3,2026-06-12 11:26:35,2026-06-12 11:41:51,15.25,ARRIVAL_CLUSTERING,13.4
STG-000197,LO-PS10-01085,nairobi,Staging Bay B1,2026-06-12 15:10:40,2026-06-12 15:26:12,15.55,LOADING_CAPACITY_PRESSURE,15.9
STG-000198,LO-KOTPS1-01057,mombasa,Staging Bay A3,2026-06-12 10:18:02,2026-06-12 10:59:21,41.32,ARRIVAL_CLUSTERING,47.1
STG-000199,LO-PS25-01031,nakuru,Staging Bay B3,2026-06-12 11:18:55,2026-06-12 11:46:37,27.69,ARRIVAL_CLUSTERING,27.1
STG-000200,LO-KOTPS1-01058,mombasa,Staging Bay C3,2026-06-12 15:42:28,2026-06-12 16:25:08,42.66,ARRIVAL_CLUSTERING,42.1
STG-000201,LO-KOTPS1-01059,mombasa,Staging Bay C4,2026-06-12 15:48:01,2026-06-12 16:26:39,38.63,ARRIVAL_CLUSTERING,43.6
STG-000202,LO-PS10-01086,nairobi,Staging Bay C4,2026-06-12 16:47:51,2026-06-12 17:15:57,28.1,ARRIVAL_CLUSTERING,30.5
STG-000203,LO-PS27-01022,eldoret,Staging Bay C1,2026-06-12 11:51:35,2026-06-12 12:13:13,21.63,ARRIVAL_CLUSTERING,24.6
STG-000204,LO-PS25-01032,nakuru,Staging Bay C5,2026-06-12 14:27:51,2026-06-12 14:39:01,11.16,LOADING_CAPACITY_PRESSURE,12.4
STG-000205,LO-PS10-01087,nairobi,Staging Bay C5,2026-06-12 16:45:13,2026-06-12 16:59:59,14.76,ARRIVAL_CLUSTERING,13.9
STG-000206,LO-PS27-01023,eldoret,Staging Bay A3,2026-06-12 15:19:31,2026-06-12 15:27:00,7.49,NOMINAL_FLOW,6.5
STG-000207,LO-KOTPS1-01060,mombasa,Staging Bay B1,2026-06-12 13:18:54,2026-06-12 13:38:09,19.24,ARRIVAL_CLUSTERING,18.1
STG-000208,LO-PS27-01024,eldoret,Staging Bay C5,2026-06-12 10:49:40,2026-06-12 11:10:45,21.08,ARRIVAL_CLUSTERING,19.2
STG-000209,LO-PS28-01015,kisumu,Staging Bay B5,2026-06-12 11:14:54,2026-06-12 11:32:09,17.26,ARRIVAL_CLUSTERING,19.3
STG-000210,LO-PS10-01088,nairobi,Staging Bay A3,2026-06-12 08:37:01,2026-06-12 08:42:57,5.92,NOMINAL_FLOW,5.1
STG-000211,LO-KOTPS1-01061,mombasa,Staging Bay C3,2026-06-12 09:14:41,2026-06-12 09:21:12,6.51,NOMINAL_FLOW,6.1
STG-000212,LO-KOTPS1-01062,mombasa,Staging Bay C5,2026-06-12 15:17:33,2026-06-12 15:22:16,4.72,LOADING_CAPACITY_PRESSURE,4.9
STG-000213,LO-PS10-01089,nairobi,Staging Bay C1,2026-06-12 14:55:18,2026-06-12 15:12:21,17.05,ARRIVAL_CLUSTERING,15.9
STG-000214,LO-PS10-01090,nairobi,Staging Bay A3,2026-06-12 14:52:30,2026-06-12 15:08:19,15.83,LOADING_CAPACITY_PRESSURE,15.1
STG-000215,LO-PS25-01033,nakuru,Staging Bay B2,2026-06-12 15:32:50,2026-06-12 15:49:22,-8.5,NOMINAL_FLOW,15.8
STG-000216,LO-PS27-01025,eldoret,Staging Bay C3,2026-06-12 09:42:24,2026-06-12 09:47:03,4.65,NOMINAL_FLOW,5.1
STG-000217,LO-PS10-01091,nairobi,Staging Bay C1,2026-06-12 10:31:15,2026-06-12 10:57:49,26.57,ARRIVAL_CLUSTERING,26.8
STG-000218,LO-PS10-01092,nairobi,Staging Bay B5,2026-06-12 14:35:03,2026-06-12 14:40:14,5.17,NOMINAL_FLOW,4.7
STG-000219,LO-PS10-01093,nairobi,Staging Bay A3,2026-06-12 12:59:04,2026-06-12 13:38:31,39.44,ARRIVAL_CLUSTERING,42.9
STG-000220,LO-PS10-01095,nairobi,Staging Bay A1,2026-06-12 08:32:45,2026-06-12 08:37:06,4.34,NOMINAL_FLOW,3.8
STG-000221,LO-PS25-01034,nakuru,Staging Bay C4,2026-06-12 13:04:41,2026-06-12 13:36:34,31.9,ARRIVAL_CLUSTERING,28.9
STG-000222,LO-KOTPS1-01063,mombasa,Staging Bay A4,2026-06-12 11:34:46,2026-06-12 12:15:26,40.66,ARRIVAL_CLUSTERING,36.3
STG-000223,LO-PS10-01096,nairobi,Staging Bay C4,2026-06-12 12:48:53,2026-06-12 13:24:50,35.94,ARRIVAL_CLUSTERING,37.7
STG-000224,LO-KOTPS1-01064,mombasa,Staging Bay C4,2026-06-12 14:58:32,2026-06-12 15:13:06,14.58,ARRIVAL_CLUSTERING,14.7
STG-000225,LO-PS10-01097,nairobi,Staging Bay C5,2026-06-12 16:31:13,2026-06-12 17:00:58,29.75,ARRIVAL_CLUSTERING,28.6
STG-000226,LO-PS25-01035,nakuru,Staging Bay C5,2026-06-12 17:02:06,2026-06-12 17:42:55,40.82,ARRIVAL_CLUSTERING,46.1
STG-000227,LO-PS25-01036,nakuru,Staging Bay A1,2026-06-12 10:36:13,2026-06-12 11:13:39,37.43,ARRIVAL_CLUSTERING,36.9
STG-000228,LO-KOTPS1-01065,mombasa,Staging Bay C1,2026-06-12 13:53:28,2026-06-12 14:26:57,33.49,ARRIVAL_CLUSTERING,35.9
STG-000229,LO-KOTPS1-01066,mombasa,Staging Bay A1,2026-06-12 18:49:35,2026-06-12 19:30:51,41.27,ARRIVAL_CLUSTERING,42.6
STG-000230,LO-PS10-01098,nairobi,Staging Bay A5,2026-06-12 13:17:10,2026-06-12 13:32:51,15.68,ARRIVAL_CLUSTERING,17.2
STG-000231,LO-KOTPS1-01067,mombasa,Staging Bay C2,2026-06-12 16:45:17,2026-06-12 17:20:22,35.08,ARRIVAL_CLUSTERING,32.6
STG-000232,LO-KOTPS1-01068,mombasa,Staging Bay C4,2026-06-12 10:29:45,2026-06-12 10:55:40,25.91,ARRIVAL_CLUSTERING,27.5
STG-000233,LO-PS25-01037,nakuru,Staging Bay C4,2026-06-12 15:46:40,2026-06-12 15:56:38,9.97,NOMINAL_FLOW,10.8
STG-000234,LO-PS10-01099,nairobi,Staging Bay B5,2026-06-12 10:18:12,2026-06-12 10:44:17,26.09,ARRIVAL_CLUSTERING,26.5
STG-000235,LO-PS28-01016,kisumu,Staging Bay C1,2026-06-12 17:09:40,2026-06-12 17:34:07,24.46,ARRIVAL_CLUSTERING,21.8
STG-000236,LO-PS10-01100,nairobi,Staging Bay A5,2026-06-12 12:23:26,2026-06-12 13:02:27,39.02,ARRIVAL_CLUSTERING,42.0
STG-000237,LO-PS10-01101,nairobi,Staging Bay A1,2026-06-12 13:32:50,2026-06-12 14:05:32,32.69,ARRIVAL_CLUSTERING,28.5
STG-000238,LO-PS10-01102,nairobi,Staging Bay C3,2026-06-12 13:52:09,2026-06-12 14:11:57,19.8,ARRIVAL_CLUSTERING,18.0
STG-000239,LO-PS10-01103,nairobi,Staging Bay B2,2026-06-12 15:53:32,2026-06-12 16:09:47,16.25,NOMINAL_FLOW,16.1
STG-000240,LO-KOTPS1-01069,mombasa,Staging Bay B3,2026-06-12 15:48:52,2026-06-12 16:03:01,14.16,ARRIVAL_CLUSTERING,14.8
STG-000241,LO-PS27-01026,eldoret,Staging Bay B5,2026-06-12 09:49:20,2026-06-12 09:55:43,6.39,NOMINAL_FLOW,6.0
STG-000242,LO-PS27-01027,eldoret,Staging Bay B2,2026-06-12 10:13:45,2026-06-12 10:48:23,34.64,ARRIVAL_CLUSTERING,36.4
STG-000243,LO-KOTPS1-01070,mombasa,Staging Bay C5,2026-06-12 16:42:19,2026-06-12 17:01:24,19.09,ARRIVAL_CLUSTERING,19.4
STG-000244,LO-PS10-01104,nairobi,Staging Bay A1,2026-06-12 11:26:19,2026-06-12 11:50:13,23.89,ARRIVAL_CLUSTERING,20.7
STG-000245,LO-PS10-01105,nairobi,Staging Bay C5,2026-06-12 16:15:02,2026-06-12 16:33:54,18.87,ARRIVAL_CLUSTERING,20.4
STG-000246,LO-KOTPS1-01071,mombasa,Staging Bay B2,2026-06-12 11:11:32,2026-06-12 11:42:42,31.17,ARRIVAL_CLUSTERING,31.8
STG-000247,LO-PS28-01017,kisumu,Staging Bay C4,2026-06-12 14:56:18,2026-06-12 15:01:53,5.58,NOMINAL_FLOW,5.2
STG-000248,LO-PS10-01107,nairobi,Staging Bay A2,2026-06-12 12:02:43,2026-06-12 12:31:26,28.71,ARRIVAL_CLUSTERING,31.4
STG-000249,LO-PS10-01108,nairobi,Staging Bay B4,2026-06-12 14:09:43,2026-06-12 14:37:12,27.49,ARRIVAL_CLUSTERING,23.6
STG-000250,LO-PS10-01109,nairobi,Staging Bay A1,2026-06-12 11:55:42,2026-06-12 12:15:10,19.48,ARRIVAL_CLUSTERING,18.9
STG-000251,LO-KOTPS1-01072,mombasa,Staging Bay A1,2026-06-12 10:29:12,2026-06-12 11:02:40,33.47,ARRIVAL_CLUSTERING,37.8
STG-000252,LO-KOTPS1-01073,mombasa,Staging Bay B1,2026-06-12 11:59:43,2026-06-12 12:15:46,16.05,ARRIVAL_CLUSTERING,16.0
STG-000253,LO-PS25-01038,nakuru,Staging Bay B1,2026-06-12 12:09:04,2026-06-12 12:38:48,29.73,ARRIVAL_CLUSTERING,26.1
STG-000254,LO-PS10-01110,nairobi,Staging Bay A2,2026-06-12 12:53:44,2026-06-12 13:24:52,31.12,ARRIVAL_CLUSTERING,31.0
STG-000255,LO-PS25-01039,nakuru,Staging Bay C3,2026-06-12 18:25:27,2026-06-12 18:57:20,31.88,ARRIVAL_CLUSTERING,29.8
STG-000256,LO-PS10-01111,nairobi,Staging Bay C1,2026-06-12 15:45:30,2026-06-12 15:51:22,5.86,NOMINAL_FLOW,6.6
STG-000257,LO-PS27-01028,eldoret,Staging Bay C3,2026-06-12 15:14:49,2026-06-12 15:25:47,10.98,NOMINAL_FLOW,10.4
STG-000258,LO-KOTPS1-01074,mombasa,Staging Bay A1,2026-06-12 11:42:45,2026-06-12 12:29:42,46.95,ARRIVAL_CLUSTERING,52.4
STG-000259,LO-PS28-01018,kisumu,Staging Bay A1,2026-06-12 11:01:28,2026-06-12 11:37:21,35.89,ARRIVAL_CLUSTERING,32.1
STG-000260,LO-KOTPS1-01075,mombasa,Staging Bay B4,2026-06-12 12:13:35,2026-06-12 13:00:25,46.83,ARRIVAL_CLUSTERING,43.3
STG-000261,LO-PS25-01040,nakuru,Staging Bay C5,2026-06-12 10:43:28,2026-06-12 11:22:29,39.01,ARRIVAL_CLUSTERING,34.9
STG-000262,LO-PS25-01041,nakuru,Staging Bay A2,2026-06-12 10:13:13,2026-06-12 10:23:35,10.36,LOADING_CAPACITY_PRESSURE,10.1
STG-000263,LO-KOTPS1-01076,mombasa,Staging Bay C1,2026-06-12 11:31:40,2026-06-12 12:18:42,47.03,ARRIVAL_CLUSTERING,42.1
STG-000264,LO-PS10-01113,nairobi,Staging Bay C1,2026-06-12 12:35:25,2026-06-12 13:14:34,39.16,ARRIVAL_CLUSTERING,43.2
STG-000265,LO-PS10-01114,nairobi,Staging Bay C4,2026-06-12 12:12:45,2026-06-12 12:45:43,32.97,ARRIVAL_CLUSTERING,31.0
STG-000266,LO-KOTPS1-01077,mombasa,Staging Bay B1,2026-06-12 12:11:58,2026-06-12 12:29:16,17.29,ARRIVAL_CLUSTERING,19.2
STG-000267,LO-KOTPS1-01078,mombasa,Staging Bay A5,2026-06-12 08:29:31,2026-06-12 08:42:01,12.5,LOADING_CAPACITY_PRESSURE,14.2
STG-000268,LO-PS10-01115,nairobi,Staging Bay C2,2026-06-12 11:12:39,2026-06-12 11:51:56,39.28,ARRIVAL_CLUSTERING,41.3
STG-000269,LO-PS10-01116,nairobi,Staging Bay C4,2026-06-12 13:30:22,2026-06-12 14:10:50,40.47,ARRIVAL_CLUSTERING,35.1
STG-000270,LO-PS10-01117,nairobi,Staging Bay A2,2026-06-12 14:16:54,2026-06-12 15:03:33,46.64,ARRIVAL_CLUSTERING,43.6
STG-000271,LO-KOTPS1-01079,mombasa,Staging Bay A1,2026-06-12 13:59:14,2026-06-12 14:13:49,14.58,ARRIVAL_CLUSTERING,16.1
STG-000272,LO-KOTPS1-01080,mombasa,Staging Bay A4,2026-06-12 16:45:37,2026-06-12 17:15:25,29.79,ARRIVAL_CLUSTERING,26.0
STG-000273,LO-PS10-01118,nairobi,Staging Bay B1,2026-06-12 09:50:23,2026-06-12 10:01:12,10.81,NOMINAL_FLOW,10.9
STG-000274,LO-PS25-01042,nakuru,Staging Bay B4,2026-06-12 13:08:18,2026-06-12 13:53:15,44.96,ARRIVAL_CLUSTERING,47.1
STG-000275,LO-PS10-01119,nairobi,Staging Bay A5,2026-06-12 10:00:55,2026-06-12 10:14:50,13.93,NOMINAL_FLOW,14.9
STG-000276,LO-PS25-01043,nakuru,Staging Bay A3,2026-06-12 14:44:38,2026-06-12 15:00:55,16.29,LOADING_CAPACITY_PRESSURE,17.7
STG-000277,LO-PS25-01044,nakuru,Staging Bay A3,2026-06-12 12:25:38,2026-06-12 12:50:19,24.67,ARRIVAL_CLUSTERING,25.1
STG-000278,LO-PS10-01121,nairobi,Staging Bay B3,2026-06-12 20:16:07,2026-06-12 20:21:37,5.49,NOMINAL_FLOW,5.2
STG-000279,LO-PS28-01019,kisumu,Staging Bay C4,2026-06-12 15:06:15,2026-06-12 15:16:20,10.08,LOADING_CAPACITY_PRESSURE,9.6
STG-000280,LO-PS27-01029,eldoret,Staging Bay B4,2026-06-12 10:31:00,2026-06-12 10:56:23,25.39,ARRIVAL_CLUSTERING,23.7
STG-000281,LO-PS10-01122,nairobi,Staging Bay A3,2026-06-12 08:44:12,2026-06-12 08:56:14,12.03,NOMINAL_FLOW,11.5
STG-000282,LO-KOTPS1-01081,mombasa,Staging Bay B2,2026-06-12 10:40:15,2026-06-12 11:06:43,26.46,ARRIVAL_CLUSTERING,24.0
STG-000283,LO-KOTPS1-01082,mombasa,Staging Bay B4,2026-06-12 16:51:58,2026-06-12 17:13:28,21.5,ARRIVAL_CLUSTERING,22.6
STG-000284,LO-PS10-01123,nairobi,Staging Bay B5,2026-06-12 12:43:17,2026-06-12 13:07:28,24.19,ARRIVAL_CLUSTERING,24.3
STG-000285,LO-PS10-01124,nairobi,Staging Bay B1,2026-06-12 19:07:43,2026-06-12 19:26:32,18.81,ARRIVAL_CLUSTERING,20.4
STG-000286,LO-PS25-01045,nakuru,Staging Bay A1,2026-06-13 12:10:34,2026-06-13 12:32:08,21.56,ARRIVAL_CLUSTERING,23.2
STG-000287,LO-KOTPS1-01083,mombasa,Staging Bay B1,2026-06-13 18:03:40,2026-06-13 18:25:44,22.07,ARRIVAL_CLUSTERING,20.8
STG-000288,LO-PS10-01125,nairobi,Staging Bay C4,2026-06-13 11:23:07,2026-06-13 12:02:33,39.43,ARRIVAL_CLUSTERING,41.5
STG-000289,LO-PS10-01126,nairobi,Staging Bay B3,2026-06-13 17:23:23,2026-06-13 18:08:11,44.79,ARRIVAL_CLUSTERING,40.4
STG-000290,LO-KOTPS1-01084,mombasa,Staging Bay B5,2026-06-13 08:46:17,2026-06-13 08:53:15,6.97,NOMINAL_FLOW,7.2
STG-000291,LO-KOTPS1-01085,mombasa,Staging Bay C2,2026-06-13 15:13:28,2026-06-13 15:21:47,8.33,NOMINAL_FLOW,8.8
STG-000292,LO-PS10-01127,nairobi,Staging Bay A1,2026-06-13 14:33:54,2026-06-13 15:13:28,39.57,ARRIVAL_CLUSTERING,40.7
STG-000293,LO-PS10-01128,nairobi,Staging Bay C3,2026-06-13 12:34:22,2026-06-13 12:51:23,17.01,ARRIVAL_CLUSTERING,15.8
STG-000294,LO-KOTPS1-01087,mombasa,Staging Bay A4,2026-06-13 14:17:13,2026-06-13 14:46:19,29.09,ARRIVAL_CLUSTERING,28.0
STG-000295,LO-PS28-01020,kisumu,Staging Bay C4,2026-06-13 18:04:12,2026-06-13 18:49:21,45.15,ARRIVAL_CLUSTERING,47.1
STG-000296,LO-KOTPS1-01088,mombasa,Staging Bay B1,2026-06-13 14:08:26,2026-06-13 14:47:23,38.95,ARRIVAL_CLUSTERING,42.8
STG-000297,LO-PS10-01129,nairobi,Staging Bay A2,2026-06-13 16:03:49,2026-06-13 16:20:07,16.3,LOADING_CAPACITY_PRESSURE,17.8
STG-000298,LO-PS10-01130,nairobi,Staging Bay B3,2026-06-13 11:37:34,2026-06-13 12:02:25,24.85,ARRIVAL_CLUSTERING,26.5
STG-000299,LO-PS28-01021,kisumu,Staging Bay A3,2026-06-13 11:21:57,2026-06-13 11:47:11,25.23,ARRIVAL_CLUSTERING,22.3
STG-000300,LO-PS10-01131,nairobi,Staging Bay C5,2026-06-13 13:32:26,2026-06-13 13:42:27,10.01,NOMINAL_FLOW,10.7
STG-000301,LO-KOTPS1-01089,mombasa,Staging Bay B4,2026-06-13 14:55:34,2026-06-13 15:12:17,16.7,LOADING_CAPACITY_PRESSURE,18.4
STG-000302,LO-PS10-01132,nairobi,Staging Bay B3,2026-06-13 11:43:54,2026-06-13 12:31:31,47.62,ARRIVAL_CLUSTERING,42.7
STG-000303,LO-KOTPS1-01090,mombasa,Staging Bay C5,2026-06-13 10:11:28,2026-06-13 10:21:45,10.29,LOADING_CAPACITY_PRESSURE,9.6
STG-000304,LO-PS10-01133,nairobi,Staging Bay A5,2026-06-13 11:34:43,2026-06-13 12:00:05,25.37,ARRIVAL_CLUSTERING,21.6
STG-000305,LO-PS28-01023,kisumu,Staging Bay C3,2026-06-13 17:47:21,2026-06-13 18:28:07,40.76,ARRIVAL_CLUSTERING,37.2
STG-000306,LO-PS10-01134,nairobi,Staging Bay C4,2026-06-13 14:22:50,2026-06-13 14:39:33,16.72,NOMINAL_FLOW,15.9
STG-000307,LO-PS10-01135,nairobi,Staging Bay A5,2026-06-13 16:21:25,2026-06-13 16:29:00,7.58,NOMINAL_FLOW,7.8
STG-000308,LO-KOTPS1-01091,mombasa,Staging Bay A2,2026-06-13 17:18:39,2026-06-13 17:51:58,33.31,ARRIVAL_CLUSTERING,37.9
STG-000309,LO-KOTPS1-01092,mombasa,Staging Bay C4,2026-06-13 12:50:31,2026-06-13 13:07:11,16.66,ARRIVAL_CLUSTERING,14.6
STG-000310,LO-PS10-01136,nairobi,Staging Bay B4,2026-06-13 12:30:26,2026-06-13 13:05:20,34.9,ARRIVAL_CLUSTERING,31.6
STG-000311,LO-PS10-01137,nairobi,Staging Bay A5,2026-06-13 18:02:53,2026-06-13 18:35:34,32.68,ARRIVAL_CLUSTERING,37.0
STG-000312,LO-PS10-01138,nairobi,Staging Bay B3,2026-06-13 15:04:06,2026-06-13 15:19:10,15.08,NOMINAL_FLOW,14.2
STG-000313,LO-PS10-01139,nairobi,Staging Bay A4,2026-06-13 17:31:49,2026-06-13 18:04:52,33.05,ARRIVAL_CLUSTERING,30.9
STG-000314,LO-PS28-01024,kisumu,Staging Bay C2,2026-06-13 13:03:30,2026-06-13 13:46:57,43.45,ARRIVAL_CLUSTERING,42.4
STG-000315,LO-PS25-01046,nakuru,Staging Bay B4,2026-06-13 16:37:42,2026-06-13 16:49:49,12.11,NOMINAL_FLOW,13.7
STG-000316,LO-PS10-01140,nairobi,Staging Bay C4,2026-06-13 18:51:51,2026-06-13 19:26:15,34.41,ARRIVAL_CLUSTERING,30.6
STG-000317,LO-KOTPS1-01094,mombasa,Staging Bay C4,2026-06-13 08:28:36,2026-06-13 08:44:27,15.85,NOMINAL_FLOW,14.5
STG-000318,LO-PS27-01030,eldoret,Staging Bay B5,2026-06-13 09:10:28,2026-06-13 09:27:20,16.86,NOMINAL_FLOW,18.0
STG-000319,LO-PS25-01047,nakuru,Staging Bay C5,2026-06-13 16:40:10,2026-06-13 17:14:36,34.43,ARRIVAL_CLUSTERING,35.5
STG-000320,LO-PS10-01141,nairobi,Staging Bay A5,2026-06-13 12:42:00,2026-06-13 13:22:22,40.37,ARRIVAL_CLUSTERING,45.7
STG-000321,LO-KOTPS1-01095,mombasa,Staging Bay A5,2026-06-13 13:25:52,2026-06-13 14:01:22,35.49,ARRIVAL_CLUSTERING,32.3
STG-000322,LO-PS25-01048,nakuru,Staging Bay C5,2026-06-13 15:53:23,2026-06-13 16:10:41,17.31,NOMINAL_FLOW,17.5
STG-000323,LO-PS10-01142,nairobi,Staging Bay B2,2026-06-13 09:27:10,2026-06-13 09:45:00,17.84,NOMINAL_FLOW,20.4
STG-000324,LO-PS25-01049,nakuru,Staging Bay A5,2026-06-13 10:08:21,2026-06-13 10:55:15,46.91,ARRIVAL_CLUSTERING,46.6
STG-000325,LO-PS10-01143,nairobi,Staging Bay B1,2026-06-13 11:10:46,2026-06-13 11:43:37,32.86,ARRIVAL_CLUSTERING,37.2
STG-000326,LO-PS10-01144,nairobi,Staging Bay B2,2026-06-13 10:00:21,2026-06-13 10:15:50,15.48,NOMINAL_FLOW,14.0
STG-000327,LO-PS10-01145,nairobi,Staging Bay B5,2026-06-13 18:27:36,2026-06-13 18:54:46,27.17,ARRIVAL_CLUSTERING,29.2
STG-000328,LO-PS28-01025,kisumu,Staging Bay B2,2026-06-13 14:59:11,2026-06-13 15:09:06,9.92,LOADING_CAPACITY_PRESSURE,9.2
STG-000329,LO-KOTPS1-01096,mombasa,Staging Bay B5,2026-06-13 09:57:51,2026-06-13 10:11:16,13.42,NOMINAL_FLOW,11.7
STG-000330,LO-PS10-01146,nairobi,Staging Bay B1,2026-06-13 10:15:25,2026-06-13 10:54:59,39.57,ARRIVAL_CLUSTERING,40.8
STG-000331,LO-PS10-01147,nairobi,Staging Bay C5,2026-06-13 09:34:54,2026-06-13 09:50:25,15.51,LOADING_CAPACITY_PRESSURE,15.6
STG-000332,LO-KOTPS1-01097,mombasa,Staging Bay C2,2026-06-13 19:12:51,2026-06-13 19:29:00,16.16,ARRIVAL_CLUSTERING,18.5
STG-000333,LO-PS10-01148,nairobi,Staging Bay C1,2026-06-13 11:59:02,2026-06-13 12:24:45,25.72,ARRIVAL_CLUSTERING,25.9
STG-000334,LO-PS10-01149,nairobi,Staging Bay C1,2026-06-13 11:05:57,2026-06-13 11:22:16,16.32,ARRIVAL_CLUSTERING,17.7
STG-000335,LO-PS10-01150,nairobi,Staging Bay C5,2026-06-13 18:25:08,2026-06-13 18:37:29,12.35,NOMINAL_FLOW,11.0
STG-000336,LO-PS10-01151,nairobi,Staging Bay A5,2026-06-13 09:36:22,2026-06-13 09:50:37,14.24,ARRIVAL_CLUSTERING,15.4
STG-000337,LO-PS25-01050,nakuru,Staging Bay A3,2026-06-13 12:39:54,2026-06-13 12:56:39,16.74,ARRIVAL_CLUSTERING,17.0
STG-000338,LO-KOTPS1-01098,mombasa,Staging Bay A5,2026-06-14 11:36:28,2026-06-14 11:58:54,22.44,ARRIVAL_CLUSTERING,25.0
STG-000339,LO-PS27-01031,eldoret,Staging Bay A3,2026-06-14 12:51:29,2026-06-14 13:06:19,14.83,ARRIVAL_CLUSTERING,17.0
STG-000340,LO-PS10-01152,nairobi,Staging Bay C3,2026-06-14 18:16:02,2026-06-14 18:48:11,32.16,ARRIVAL_CLUSTERING,32.5
STG-000341,LO-PS28-01026,kisumu,Staging Bay B4,2026-06-14 18:42:27,2026-06-14 19:22:14,39.79,ARRIVAL_CLUSTERING,41.4
STG-000342,LO-KOTPS1-01099,mombasa,Staging Bay B2,2026-06-14 10:56:36,2026-06-14 11:14:01,17.42,ARRIVAL_CLUSTERING,18.2
STG-000343,LO-PS10-01153,nairobi,Staging Bay A3,2026-06-14 11:37:01,2026-06-14 12:21:35,44.56,ARRIVAL_CLUSTERING,43.6
