order_id,omc_id,depot_id,truck_id,product_id,ordered_quantity_litres,order_registered_time,expected_arrival_time,scheduled_window_start,scheduled_window_end,order_status,cancellation_reason
LO-PS10-01060,totalenergies,nairobi,TRK-0407,AGO,40000,2026-06-11 10:45:30,2026-06-11 12:43:30,2026-06-11 12:28:30,2026-06-11 13:28:30,COMPLETED,
LO-PS10-01061,totalenergies,nairobi,TRK-0190,AGO,38000,2026-06-11 06:33:34,2026-06-11 07:18:34,2026-06-11 07:03:34,2026-06-11 08:03:34,COMPLETED,
LO-PS10-01062,totalenergies,nairobi,TRK-0154,AGO,32000,2026-06-11 10:58:58,2026-06-11 11:51:58,2026-06-11 11:36:58,2026-06-11 12:36:58,COMPLETED,
LO-PS25-01022,totalenergies,nakuru,TRK-0129,PMS,34000,2026-06-11 16:12:03,2026-06-11 18:08:03,2026-06-11 17:53:03,2026-06-11 18:53:03,COMPLETED,
LO-PS27-01016,hass,eldoret,TRK-0338,PMS,28000,2026-06-11 09:15:01,2026-06-11 11:40:01,2026-06-11 11:25:01,2026-06-11 12:25:01,REJECTED,
LO-PS25-01023,rubis,nakuru,TRK-0386,PMS,38000,2026-06-11 15:18:03,2026-06-11 17:19:03,2026-06-11 17:04:03,2026-06-11 18:04:03,COMPLETED,
LO-KOTPS1-01040,rubis,mombasa,TRK-0129,AGO,34000,2026-06-11 08:25:22,2026-06-11 10:32:22,2026-06-11 10:17:22,2026-06-11 11:17:22,COMPLETED,
LO-PS27-01017,vivo,eldoret,TRK-0560,PMS,40000,2026-06-11 08:23:49,2026-06-11 10:06:49,2026-06-11 09:51:49,2026-06-11 10:51:49,COMPLETED,
LO-KOTPS1-01041,totalenergies,mombasa,TRK-0688,AGO,36000,2026-06-12 09:57:38,2026-06-12 11:26:38,2026-06-12 11:11:38,2026-06-12 12:11:38,COMPLETED,
LO-KOTPS1-01042,vivo,mombasa,TRK-0652,AGO,28000,2026-06-12 17:20:23,2026-06-12 18:17:23,2026-06-12 18:02:23,2026-06-12 19:02:23,COMPLETED,
LO-PS10-01063,rubis,nairobi,TRK-0017,PMS,34000,2026-06-12 14:06:00,2026-06-12 15:26:00,2026-06-12 15:11:00,2026-06-12 16:11:00,COMPLETED,
LO-PS10-01064,totalenergies,nairobi,TRK-0426,AGO,38000,2026-06-12 10:14:09,2026-06-12 11:40:09,2026-06-12 11:25:09,2026-06-12 12:25:09,COMPLETED,
LO-KOTPS1-01043,vivo,mombasa,TRK-0316,PMS,32000,2026-06-12 13:53:33,2026-06-12 14:44:33,2026-06-12 14:29:33,2026-06-12 15:29:33,COMPLETED,
LO-KOTPS1-01044,petrocity,mombasa,TRK-0561,JET-A1,38000,2026-06-12 15:48:04,2026-06-12 17:01:04,2026-06-12 16:46:04,2026-06-12 17:46:04,COMPLETED,
LO-KOTPS1-01045,vivo,mombasa,TRK-0372,AGO,28000,2026-06-12 13:11:23,2026-06-12 14:15:23,2026-06-12 14:00:23,2026-06-12 15:00:23,COMPLETED,
LO-PS25-01024,rubis,nakuru,TRK-0079,AGO,34000,2026-06-12 13:57:26,2026-06-12 15:11:26,2026-06-12 14:56:26,2026-06-12 15:56:26,COMPLETED,
LO-PS10-01065,ola,nairobi,TRK-0584,PMS,32000,2026-06-12 10:43:03,2026-06-12 11:43:03,2026-06-12 11:28:03,2026-06-12 12:28:03,COMPLETED,
LO-PS10-01066,lakeoil,nairobi,TRK-0479,PMS,36000,2026-06-12 06:15:05,2026-06-12 08:17:05,2026-06-12 08:02:05,2026-06-12 09:02:05,COMPLETED,
LO-PS10-01067,vivo,nairobi,TRK-0368,PMS,38000,2026-06-12 10:37:28,2026-06-12 12:56:28,2026-06-12 12:41:28,2026-06-12 13:41:28,COMPLETED,
LO-PS10-01068,vivo,nairobi,TRK-0709,PMS,36000,2026-06-12 09:30:50,2026-06-12 10:50:50,2026-06-12 10:35:50,2026-06-12 11:35:50,COMPLETED,
LO-PS10-01069,hass,nairobi,TRK-0278,PMS,32000,2026-06-12 12:54:36,2026-06-12 14:01:36,2026-06-12 13:46:36,2026-06-12 14:46:36,COMPLETED,
LO-KOTPS1-01046,rubis,mombasa,TRK-0012,AGO,40000,2026-06-12 09:55:42,2026-06-12 12:13:42,2026-06-12 11:58:42,2026-06-12 12:58:42,COMPLETED,
LO-PS10-01070,totalenergies,nairobi,TRK-0444,PMS,36000,2026-06-12 16:04:16,2026-06-12 17:15:16,2026-06-12 17:00:16,2026-06-12 18:00:16,COMPLETED,
LO-PS10-01071,rubis,nairobi,TRK-0668,AGO,34000,2026-06-12 10:40:14,2026-06-12 11:49:14,2026-06-12 11:34:14,2026-06-12 12:34:14,COMPLETED,
LO-PS28-01012,petrocity,kisumu,TRK-0361,PMS,32000,2026-06-12 09:49:34,2026-06-12 11:18:34,2026-06-12 11:03:34,2026-06-12 12:03:34,COMPLETED,
LO-KOTPS1-01047,totalenergies,mombasa,TRK-0509,PMS,38000,2026-06-12 09:02:12,2026-06-12 11:03:12,2026-06-12 10:48:12,2026-06-12 11:48:12,COMPLETED,
LO-PS10-01072,totalenergies,nairobi,TRK-0559,PMS,38000,2026-06-12 09:01:43,2026-06-12 10:49:43,2026-06-12 10:34:43,2026-06-12 11:34:43,COMPLETED,
LO-PS25-01025,ola,nakuru,TRK-0034,AGO,28000,2026-06-12 08:05:07,2026-06-12 09:47:07,2026-06-12 09:32:07,2026-06-12 10:32:07,CANCELLED,CREDIT_APPROVAL_HOLD
LO-PS25-01026,vivo,nakuru,TRK-0311,AGO,28000,2026-06-12 09:38:20,2026-06-12 10:36:20,2026-06-12 10:21:20,2026-06-12 11:21:20,COMPLETED,
LO-PS10-01073,totalenergies,nairobi,TRK-0068,PMS,28000,2026-06-12 16:53:46,2026-06-12 17:39:46,2026-06-12 17:24:46,2026-06-12 18:24:46,COMPLETED,
LO-KOTPS1-01048,rubis,mombasa,TRK-0523,PMS,40000,2026-06-12 15:15:13,2026-06-12 17:22:13,2026-06-12 17:07:13,2026-06-12 18:07:13,COMPLETED,
LO-PS10-01074,totalenergies,nairobi,TRK-0430,AGO,34000,2026-06-12 10:01:00,2026-06-12 11:07:00,2026-06-12 10:52:00,2026-06-12 11:52:00,COMPLETED,
LO-PS25-01027,vivo,nakuru,TRK-0024,PMS,36000,2026-06-12 13:11:32,2026-06-12 14:53:32,2026-06-12 14:38:32,2026-06-12 15:38:32,COMPLETED,
LO-PS27-01018,vivo,eldoret,TRK-0493,JET-A1,28000,2026-06-12 09:48:01,2026-06-12 11:20:01,2026-06-12 11:05:01,2026-06-12 12:05:01,COMPLETED,
LO-PS28-01013,vivo,kisumu,TRK-0650,AGO,32000,2026-06-12 13:02:56,2026-06-12 14:28:56,2026-06-12 14:13:56,2026-06-12 15:13:56,COMPLETED,
LO-KOTPS1-01049,totalenergies,mombasa,TRK-0180,AGO,40000,2026-06-12 13:58:36,2026-06-12 16:11:36,2026-06-12 15:56:36,2026-06-12 16:56:36,CANCELLED,WEATHER_ROUTE_CLOSURE
LO-PS28-01014,ola,kisumu,TRK-0684,AGO,40000,2026-06-12 11:38:02,2026-06-12 13:56:02,2026-06-12 13:41:02,2026-06-12 14:41:02,COMPLETED,
LO-KOTPS1-01050,petrocity,mombasa,TRK-0452,PMS,28000,2026-06-12 08:06:21,2026-06-12 09:43:21,2026-06-12 09:28:21,2026-06-12 10:28:21,COMPLETED,
LO-PS10-01075,rubis,nairobi,TRK-0167,DPK,36000,2026-06-12 11:51:20,2026-06-12 12:54:20,2026-06-12 12:39:20,2026-06-12 13:39:20,COMPLETED,
LO-PS10-01076,totalenergies,nairobi,TRK-0515,AGO,40000,2026-06-12 11:52:24,2026-06-12 13:18:24,2026-06-12 13:03:24,2026-06-12 14:03:24,COMPLETED,
LO-KOTPS1-01051,totalenergies,mombasa,TRK-0273,PMS,36000,2026-06-12 10:16:17,2026-06-12 11:06:17,2026-06-12 10:51:17,2026-06-12 11:51:17,COMPLETED,
LO-KOTPS1-01052,rubis,mombasa,TRK-0577,AGO,40000,2026-06-12 10:17:16,2026-06-12 11:03:16,2026-06-12 10:48:16,2026-06-12 11:48:16,COMPLETED,
LO-PS10-01077,hass,nairobi,TRK-0293,PMS,28000,2026-06-12 10:55:46,2026-06-12 12:29:46,2026-06-12 12:14:46,2026-06-12 13:14:46,COMPLETED,
LO-PS10-01078,rubis,nairobi,TRK-0748,AGO,38000,2026-06-12 14:35:41,2026-06-12 15:55:41,2026-06-12 15:40:41,2026-06-12 16:40:41,COMPLETED,
LO-KOTPS1-01053,vivo,mombasa,TRK-0625,AGO,28000,2026-06-12 11:22:30,2026-06-12 12:22:30,2026-06-12 12:07:30,2026-06-12 13:07:30,COMPLETED,
LO-PS10-01079,ola,nairobi,TRK-0635,PMS,36000,2026-06-12 09:17:28,2026-06-12 11:40:28,2026-06-12 11:25:28,2026-06-12 12:25:28,COMPLETED,
LO-PS10-01080,petrocity,nairobi,TRK-0186,AGO,40000,2026-06-12 17:27:14,2026-06-12 18:19:14,2026-06-12 18:04:14,2026-06-12 19:04:14,COMPLETED,
LO-PS25-01028,rubis,nakuru,TRK-0010,AGO,34000,2026-06-12 11:17:27,2026-06-12 13:19:27,2026-06-12 13:04:27,2026-06-12 14:04:27,COMPLETED,
LO-KOTPS1-01054,totalenergies,mombasa,TRK-0492,PMS,32000,2026-06-12 08:53:39,2026-06-12 09:42:39,2026-06-12 09:27:39,2026-06-12 10:27:39,COMPLETED,
LO-PS27-01019,ola,eldoret,TRK-0194,AGO,40000,2026-06-12 08:05:34,2026-06-12 09:34:34,2026-06-12 09:19:34,2026-06-12 10:19:34,COMPLETED,
LO-PS10-01081,totalenergies,nairobi,TRK-0006,AGO,40000,2026-06-12 07:57:04,2026-06-12 09:36:04,2026-06-12 09:21:04,2026-06-12 10:21:04,COMPLETED,
LO-PS27-01020,vivo,eldoret,TRK-0132,AGO,34000,2026-06-12 09:33:13,2026-06-12 11:19:13,2026-06-12 11:04:13,2026-06-12 12:04:13,COMPLETED,
LO-KOTPS1-01055,rubis,mombasa,TRK-0283,PMS,34000,2026-06-12 10:52:55,2026-06-12 12:28:55,2026-06-12 12:13:55,2026-06-12 13:13:55,COMPLETED,
LO-PS25-01029,lakeoil,nakuru,TRK-0426,JET-A1,38000,2026-06-12 13:30:45,2026-06-12 14:51:45,2026-06-12 14:36:45,2026-06-12 15:36:45,COMPLETED,
LO-PS25-01030,vivo,nakuru,TRK-0298,PMS,28000,2026-06-12 15:33:51,2026-06-12 18:00:51,2026-06-12 17:45:51,2026-06-12 18:45:51,COMPLETED,
LO-PS10-01082,vivo,nairobi,TRK-0350,AGO,28000,2026-06-12 10:43:28,2026-06-12 12:24:28,2026-06-12 12:09:28,2026-06-12 13:09:28,COMPLETED,
LO-KOTPS1-01056,vivo,mombasa,TRK-0714,AGO,38000,2026-06-12 11:12:11,2026-06-12 12:17:11,2026-06-12 12:02:11,2026-06-12 13:02:11,COMPLETED,
LO-PS10-01083,totalenergies,nairobi,TRK-0067,AGO,40000,2026-06-12 10:46:05,2026-06-12 12:46:05,2026-06-12 12:31:05,2026-06-12 13:31:05,COMPLETED,
LO-PS27-01021,rubis,eldoret,TRK-0721,PMS,28000,2026-06-12 15:31:06,2026-06-12 16:18:06,2026-06-12 16:03:06,2026-06-12 17:03:06,COMPLETED,
LO-PS10-01084,totalenergies,nairobi,TRK-0732,AGO,36000,2026-06-12 10:08:10,2026-06-12 10:59:10,2026-06-12 10:44:10,2026-06-12 11:44:10,COMPLETED,
LO-PS10-01085,totalenergies,nairobi,TRK-0591,PMS,34000,2026-06-12 13:59:01,2026-06-12 14:44:01,2026-06-12 14:29:01,2026-06-12 15:29:01,COMPLETED,
LO-KOTPS1-01057,totalenergies,mombasa,TRK-0523,PMS,40000,2026-06-12 08:51:28,2026-06-12 10:07:28,2026-06-12 09:52:28,2026-06-12 10:52:28,COMPLETED,
LO-PS25-01031,vivo,nakuru,TRK-0301,PMS,40000,2026-06-12 09:23:13,2026-06-12 10:49:13,2026-06-12 10:34:13,2026-06-12 11:34:13,COMPLETED,
LO-KOTPS1-01058,totalenergies,mombasa,TRK-0749,PMS,32000,2026-06-12 14:04:38,2026-06-12 15:26:38,2026-06-12 15:11:38,2026-06-12 16:11:38,COMPLETED,
LO-KOTPS1-01059,totalenergies,mombasa,TRK-0714,PMS,38000,2026-06-12 14:06:07,2026-06-12 15:24:07,2026-06-12 15:09:07,2026-06-12 16:09:07,COMPLETED,
LO-PS10-01086,hass,nairobi,TRK-0216,AGO,40000,2026-06-12 14:13:39,2026-06-12 16:18:39,2026-06-12 16:03:39,2026-06-12 17:03:39,COMPLETED,
LO-PS27-01022,totalenergies,eldoret,TRK-0359,PMS,36000,2026-06-12 09:32:28,2026-06-12 11:45:28,2026-06-12 11:30:28,2026-06-12 12:30:28,COMPLETED,
LO-PS25-01032,vivo,nakuru,TRK-0179,PMS,34000,2026-06-12 13:15:56,2026-06-12 14:00:56,2026-06-12 13:45:56,2026-06-12 14:45:56,COMPLETED,
LO-PS10-01087,hass,nairobi,TRK-0055,PMS,40000,2026-06-12 14:39:28,2026-06-12 15:54:28,2026-06-12 15:39:28,2026-06-12 16:39:28,COMPLETED,
LO-PS27-01023,ola,eldoret,TRK-0746,AGO,32000,2026-06-12 13:07:45,2026-06-12 14:43:45,2026-06-12 14:28:45,2026-06-12 15:28:45,COMPLETED,
LO-KOTPS1-01060,totalenergies,mombasa,TRK-0318,AGO,38000,2026-06-12 10:34:41,2026-06-12 12:51:41,2026-06-12 12:36:41,2026-06-12 13:36:41,COMPLETED,
LO-PS27-01024,ola,eldoret,TRK-0048,DPK,38000,2026-06-12 08:23:31,2026-06-12 10:35:31,2026-06-12 10:20:31,2026-06-12 11:20:31,COMPLETED,
LO-PS28-01015,hass,kisumu,TRK-0566,AGO,40000,2026-06-12 08:01:20,2026-06-12 10:21:20,2026-06-12 10:06:20,2026-06-12 11:06:20,COMPLETED,
LO-PS10-01088,totalenergies,nairobi,TRK-0427,AGO,32000,2026-06-12 07:00:04,2026-06-12 08:13:04,2026-06-12 07:58:04,2026-06-12 08:58:04,COMPLETED,
LO-KOTPS1-01061,lakeoil,mombasa,TRK-0560,PMS,40000,2026-06-12 07:46:21,2026-06-12 08:38:21,2026-06-12 08:23:21,2026-06-12 09:23:21,COMPLETED,
LO-KOTPS1-01062,totalenergies,mombasa,TRK-0180,PMS,40000,2026-06-12 13:48:28,2026-06-12 15:05:28,2026-06-12 14:50:28,2026-06-12 15:50:28,COMPLETED,
LO-PS10-01089,totalenergies,nairobi,TRK-0374,PMS,34000,2026-06-12 11:58:31,2026-06-12 14:24:31,2026-06-12 14:09:31,2026-06-12 15:09:31,COMPLETED,
LO-PS10-01090,totalenergies,nairobi,TRK-0404,PMS,36000,2026-06-12 13:21:20,2026-06-12 14:19:20,2026-06-12 14:04:20,2026-06-12 15:04:20,COMPLETED,
LO-PS25-01033,rubis,nakuru,TRK-0525,AGO,36000,2026-06-12 12:39:28,2026-06-12 14:56:28,2026-06-12 14:41:28,2026-06-12 15:41:28,COMPLETED,
LO-PS27-01025,vivo,eldoret,TRK-0563,PMS,28000,2026-06-12 06:59:36,2026-06-12 08:57:36,2026-06-12 08:42:36,2026-06-12 09:42:36,COMPLETED,
LO-PS10-01091,totalenergies,nairobi,TRK-0006,PMS,40000,2026-06-12 08:17:09,2026-06-12 10:26:09,2026-06-12 10:11:09,2026-06-12 11:11:09,COMPLETED,
LO-PS10-01092,totalenergies,nairobi,TRK-0510,AGO,40000,2026-06-12 12:46:17,2026-06-12 13:49:17,2026-06-12 13:34:17,2026-06-12 14:34:17,COMPLETED,
LO-PS10-01093,vivo,nairobi,TRK-0419,AGO,28000,2026-06-12 09:57:31,2026-06-12 12:17:31,2026-06-12 12:02:31,2026-06-12 13:02:31,COMPLETED,
LO-PS10-01094,petrocity,nairobi,TRK-0499,PMS,28000,2026-06-12 11:08:18,2026-06-12 12:38:18,2026-06-12 12:23:18,2026-06-12 13:23:18,CANCELLED,OMC_ALLOCATION_EXCEEDED
LO-PS10-01095,petrocity,nairobi,TRK-0720,PMS,36000,2026-06-12 06:32:26,2026-06-12 08:10:26,2026-06-12 07:55:26,2026-06-12 08:55:26,COMPLETED,
LO-PS25-01034,totalenergies,nakuru,TRK-0684,PMS,40000,2026-06-12 09:44:57,2026-06-12 12:05:57,2026-06-12 11:50:57,2026-06-12 12:50:57,COMPLETED,
LO-KOTPS1-01063,lakeoil,mombasa,TRK-0085,DPK,36000,2026-06-12 09:24:09,2026-06-12 10:55:09,2026-06-12 10:40:09,2026-06-12 11:40:09,COMPLETED,
LO-PS10-01096,hass,nairobi,TRK-0392,AGO,38000,2026-06-12 10:13:47,2026-06-12 12:41:47,2026-06-12 12:26:47,2026-06-12 13:26:47,COMPLETED,
LO-KOTPS1-01064,rubis,mombasa,TRK-0401,DPK,34000,2026-06-12 11:55:13,2026-06-12 14:05:13,2026-06-12 13:50:13,2026-06-12 14:50:13,COMPLETED,
LO-PS10-01097,totalenergies,nairobi,TRK-0454,PMS,34000,2026-06-12 14:59:59,2026-06-12 15:54:59,2026-06-12 15:39:59,2026-06-12 16:39:59,COMPLETED,
LO-PS25-01035,lakeoil,nakuru,TRK-0317,PMS,36000,2026-06-12 15:08:37,2026-06-12 16:22:37,2026-06-12 16:07:37,2026-06-12 17:07:37,COMPLETED,
LO-PS25-01036,petrocity,nakuru,TRK-0179,PMS,34000,2026-06-12 08:01:59,2026-06-12 10:18:59,2026-06-12 10:03:59,2026-06-12 11:03:59,COMPLETED,
LO-KOTPS1-01065,petrocity,mombasa,TRK-0258,PMS,32000,2026-06-12 10:53:15,2026-06-12 13:17:15,2026-06-12 13:02:15,2026-06-12 14:02:15,COMPLETED,
LO-KOTPS1-01066,vivo,mombasa,TRK-0162,DPK,28000,2026-06-12 16:05:56,2026-06-12 18:34:56,2026-06-12 18:19:56,2026-06-12 19:19:56,COMPLETED,
LO-PS10-01098,totalenergies,nairobi,TRK-0676,JET-A1,-36000,2026-06-12 10:53:42,2026-06-12 12:50:42,2026-06-12 12:35:42,2026-06-12 13:35:42,COMPLETED,
LO-KOTPS1-01067,rubis,mombasa,TRK-0518,PMS,38000,2026-06-12 15:18:43,2026-06-12 16:05:43,2026-06-12 15:50:43,2026-06-12 16:50:43,COMPLETED,
LO-KOTPS1-01068,rubis,mombasa,TRK-0168,PMS,28000,2026-06-12 08:40:53,2026-06-12 10:25:53,2026-06-12 10:10:53,2026-06-12 11:10:53,COMPLETED,
LO-PS25-01037,hass,nakuru,TRK-0416,PMS,28000,2026-06-12 13:06:53,2026-06-12 15:00:53,2026-06-12 14:45:53,2026-06-12 15:45:53,COMPLETED,
LO-PS10-01099,totalenergies,nairobi,TRK-0478,AGO,34000,2026-06-12 08:00:14,2026-06-12 10:19:14,2026-06-12 10:04:14,2026-06-12 11:04:14,COMPLETED,
LO-PS28-01016,vivo,kisumu,TRK-0354,AGO,38000,2026-06-12 14:57:21,2026-06-12 16:29:21,2026-06-12 16:14:21,2026-06-12 17:14:21,COMPLETED,
LO-PS10-01100,vivo,nairobi,TRK-0457,PMS,28000,2026-06-12 10:15:33,2026-06-12 11:37:33,2026-06-12 11:22:33,2026-06-12 12:22:33,COMPLETED,
LO-PS10-01101,totalenergies,nairobi,TRK-0131,AGO,32000,2026-06-12 10:59:45,2026-06-12 13:16:45,2026-06-12 13:01:45,2026-06-12 14:01:45,COMPLETED,
LO-PS10-01102,hass,nairobi,TRK-0329,AGO,36000,2026-06-12 11:43:26,2026-06-12 13:44:26,2026-06-12 13:29:26,2026-06-12 14:29:26,COMPLETED,
LO-PS10-01103,hass,nairobi,TRK-0644,PMS,32000,2026-06-12 13:42:23,2026-06-12 15:36:23,2026-06-12 15:21:23,2026-06-12 16:21:23,COMPLETED,
LO-KOTPS1-01069,hass,mombasa,TRK-0647,PMS,34000,2026-06-12 14:29:57,2026-06-12 15:34:57,2026-06-12 15:19:57,2026-06-12 16:19:57,COMPLETED,
LO-PS27-01026,vivo,eldoret,TRK-0419,DPK,28000,2026-06-12 07:26:17,2026-06-12 08:50:17,2026-06-12 08:35:17,2026-06-12 09:35:17,COMPLETED,
LO-PS27-01027,rubis,eldoret,TRK-0284,AGO,34000,2026-06-12 08:02:15,2026-06-12 10:02:15,2026-06-12 09:47:15,2026-06-12 10:47:15,COMPLETED,
LO-KOTPS1-01070,rubis,mombasa,TRK-0648,AGO,32000,2026-06-12 14:28:44,2026-06-12 15:49:44,2026-06-12 15:34:44,2026-06-12 16:34:44,COMPLETED,
LO-PS10-01104,vivo,nairobi,TRK-0252,PMS,36000,2026-06-12 09:37:37,2026-06-12 10:44:37,2026-06-12 10:29:37,2026-06-12 11:29:37,COMPLETED,
LO-PS10-01105,totalenergies,nairobi,TRK-0398,PMS,36000,2026-06-12 14:33:01,2026-06-12 15:28:01,2026-06-12 15:13:01,2026-06-12 16:13:01,COMPLETED,
LO-PS10-01106,rubis,nairobi,TRK-0046,PMS,38000,2026-06-12 14:47:39,2026-06-12 15:38:39,2026-06-12 15:23:39,2026-06-12 16:23:39,CANCELLED,TRANSPORTER_TRUCK_SUBSTITUTION
LO-KOTPS1-01071,totalenergies,mombasa,TRK-0475,AGO,38000,2026-06-12 09:25:42,2026-06-12 10:21:42,2026-06-12 10:06:42,2026-06-12 11:06:42,COMPLETED,
LO-PS28-01017,rubis,kisumu,TRK-0461,PMS,36000,2026-06-12 13:00:11,2026-06-12 14:41:11,2026-06-12 14:26:11,2026-06-12 15:26:11,COMPLETED,
LO-PS10-01107,totalenergies,nairobi,TRK-0721,PMS,28000,2026-06-12 09:18:42,2026-06-12 11:30:42,2026-06-12 11:15:42,2026-06-12 12:15:42,COMPLETED,
LO-PS10-01108,rubis,nairobi,TRK-0557,AGO,28000,2026-06-12 11:51:55,2026-06-12 13:40:55,2026-06-12 13:25:55,2026-06-12 14:25:55,COMPLETED,
LO-PS10-01109,vivo,nairobi,TRK-0018,PMS,28000,2026-06-12 10:11:18,2026-06-12 11:17:18,2026-06-12 11:02:18,2026-06-12 12:02:18,COMPLETED,
LO-KOTPS1-01072,rubis,mombasa,TRK-0591,DPK,34000,2026-06-12 08:34:15,2026-06-12 10:17:15,2026-06-12 10:02:15,2026-06-12 11:02:15,COMPLETED,
LO-KOTPS1-01073,ola,mombasa,TRK-0608,PMS,40000,2026-06-12 10:45:51,2026-06-12 11:31:51,2026-06-12 11:16:51,2026-06-12 12:16:51,COMPLETED,
LO-PS25-01038,totalenergies,nakuru,TRK-0213,AGO,36000,2026-06-12 09:45:23,2026-06-12 11:19:23,2026-06-12 11:04:23,2026-06-12 12:04:23,COMPLETED,
LO-PS10-01110,lakeoil,nairobi,TRK-0443,JET-A1,32000,2026-06-12 10:16:32,2026-06-12 12:28:32,2026-06-12 12:13:32,2026-06-12 13:13:32,COMPLETED,
LO-PS25-01039,vivo,nakuru,TRK-0259,PMS,34000,2026-06-12 16:38:23,2026-06-12 17:41:23,2026-06-12 17:26:23,2026-06-12 18:26:23,COMPLETED,
LO-PS10-01111,ola,nairobi,TRK-0412,PMS,36000,2026-06-12 13:29:16,2026-06-12 15:20:16,2026-06-12 15:05:16,2026-06-12 16:05:16,COMPLETED,
LO-PS27-01028,rubis,eldoret,TRK-0704,AGO,36000,2026-06-12 13:34:46,2026-06-12 14:32:46,2026-06-12 14:17:46,2026-06-12 15:17:46,COMPLETED,
LO-KOTPS1-01074,lakeoil,mombasa,TRK-0391,PMS,36000,2026-06-12 09:43:01,2026-06-12 11:29:01,2026-06-12 11:14:01,2026-06-12 12:14:01,COMPLETED,
LO-PS10-01112,totalenergies,nairobi,TRK-0616,AGO,28000,2026-06-12 11:07:44,2026-06-12 12:15:44,2026-06-12 12:00:44,2026-06-12 13:00:44,CANCELLED,CREDIT_APPROVAL_HOLD
LO-PS28-01018,totalenergies,kisumu,TRK-0113,PMS,32000,2026-06-12 09:06:25,2026-06-12 10:34:25,2026-06-12 10:19:25,2026-06-12 11:19:25,COMPLETED,
LO-KOTPS1-01075,hass,mombasa,TRK-0297,PMS,34000,2026-06-12 10:28:36,2026-06-12 11:33:36,2026-06-12 11:18:36,2026-06-12 12:18:36,COMPLETED,
LO-PS25-01040,rubis,nakuru,TRK-0723,DPK,36000,2026-06-12 08:18:56,2026-06-12 09:40:56,2026-06-12 09:25:56,2026-06-12 10:25:56,COMPLETED,
LO-PS25-01041,vivo,nakuru,TRK-0559,PMS,38000,2026-06-12 07:55:51,2026-06-12 09:50:51,2026-06-12 09:35:51,2026-06-12 10:35:51,COMPLETED,
LO-KOTPS1-01076,petrocity,mombasa,TRK-0567,AGO,40000,2026-06-12 09:51:55,2026-06-12 10:56:55,2026-06-12 10:41:55,2026-06-12 11:41:55,COMPLETED,
LO-PS10-01113,rubis,nairobi,TRK-0578,PMS,40000,2026-06-12 10:58:40,2026-06-12 12:16:40,2026-06-12 12:01:40,2026-06-12 13:01:40,COMPLETED,
LO-PS10-01114,vivo,nairobi,TRK-0569,AGO,38000,2026-06-12 09:52:45,2026-06-12 11:59:45,2026-06-12 11:44:45,2026-06-12 12:44:45,COMPLETED,
LO-KOTPS1-01077,rubis,mombasa,TRK-0248,AGO,28000,2026-06-12 09:12:49,2026-06-12 11:23:49,2026-06-12 11:08:49,2026-06-12 12:08:49,COMPLETED,
LO-KOTPS1-01078,ola,mombasa,TRK-0391,AGO,36000,2026-06-12 07:11:08,2026-06-12 08:10:08,2026-06-12 07:55:08,2026-06-12 08:55:08,COMPLETED,
LO-PS10-01115,petrocity,nairobi,TRK-0327,AGO,28000,2026-06-12 08:55:06,2026-06-12 10:16:06,2026-06-12 10:01:06,2026-06-12 11:01:06,COMPLETED,
LO-PS10-01116,vivo,nairobi,TRK-0211,PMS,36000,2026-06-12 10:55:41,2026-06-12 12:26:41,2026-06-12 12:11:41,2026-06-12 13:11:41,COMPLETED,
LO-PS10-01117,hass,nairobi,TRK-0020,AGO,40000,2026-06-12 11:13:11,2026-06-12 13:28:11,2026-06-12 13:13:11,2026-06-12 14:13:11,COMPLETED,
LO-KOTPS1-01079,totalenergies,mombasa,TRK-0706,PMS,40000,2026-06-12 11:33:25,2026-06-12 13:13:25,2026-06-12 12:58:25,2026-06-12 13:58:25,COMPLETED,
LO-KOTPS1-01080,hass,mombasa,TRK-0609,AGO,38000,2026-06-12 14:43:10,2026-06-12 15:43:10,2026-06-12 15:28:10,2026-06-12 16:28:10,COMPLETED,
LO-PS10-01118,vivo,nairobi,TRK-0535,PMS,32000,2026-06-12 07:37:51,2026-06-12 09:35:51,2026-06-12 09:20:51,2026-06-12 10:20:51,COMPLETED,
LO-PS25-01042,rubis,nakuru,TRK-0257,PMS,34000,2026-06-12 10:37:22,2026-06-12 12:27:22,2026-06-12 12:12:22,2026-06-12 13:12:22,COMPLETED,
LO-PS10-01119,vivo,nairobi,TRK-0495,PMS,40000,2026-06-12 07:21:06,2026-06-12 09:31:06,2026-06-12 09:16:06,2026-06-12 10:16:06,COMPLETED,
LO-PS10-01120,totalenergies,nairobi,TRK-0691,AGO,38000,2026-06-12 13:53:39,2026-06-12 15:45:39,2026-06-12 15:30:39,2026-06-12 16:30:39,REJECTED,
LO-PS25-01043,rubis,nakuru,TRK-0256,DPK,40000,2026-06-12 12:47:34,2026-06-12 14:12:34,2026-06-12 13:57:34,2026-06-12 14:57:34,COMPLETED,
LO-PS25-01044,rubis,nakuru,TRK-0710,AGO,28000,2026-06-12 10:13:37,2026-06-12 12:01:37,2026-06-12 11:46:37,2026-06-12 12:46:37,COMPLETED,
LO-PS10-01121,vivo,nairobi,TRK-0585,PMS,28000,2026-06-12 17:15:34,2026-06-12 19:23:34,2026-06-12 19:08:34,2026-06-12 20:08:34,COMPLETED,
